ConversationId	MessageId	MessageTimestamp	MessageFrom	MessageText	CortanaResponse	JudgedDomain	JudgedIntent	JudgedConstraints	MetaData	ConversationContext	Dataset	SampleType	Frequency	GuidelineVersion	NotCallingLU	SelectionIgnore
58e0eb12-ceb5-431d-9b37-fc3d1ea1c5a9	2	4/30/2020 21:16	user_other		I found 8 events for today.				[]		Teams	Speech	1	1.13		
58e111c7-e6e4-4ee3-a8ad-e028a07e24d2	0	4/16/2020 6:20	user	Leading sorrow.	Sorry, I don't know the answer to this one.	NOTSURE	other_domain	Leading sorrow.	[]		Teams	Speech	1	1.13		
58e947b8-8c2e-430e-83b4-1946e2e2d8d6	0	4/6/2020 22:01	user	Hey Cortana join my meeting.		CALENDAR	connect_to_meeting	Hey Cortana join my meeting.	[]		Teams	Speech	10	1.13		
58e947b8-8c2e-430e-83b4-1946e2e2d8d6	1	4/6/2020 22:01	user_other		Which meeting would you like to join?				[]		Teams	Speech	10	1.13		
58e947b8-8c2e-430e-83b4-1946e2e2d8d6	2	4/6/2020 22:01	user_other		Which meeting did you wanna join?				[]		Teams	Speech	10	1.13		
58febdd8-55bf-4b21-8690-683b99d8c34b	0	4/1/2020 18:06	user	Phone cruise.	Alright, Which one would you like to call?	COMMUNICATION	make_call	Phone <contact_name>cruise</contact_name>.	[]		Teams	Speech	2	1.13		
59002d4d-bcdb-4094-b660-f387ab574fb1	0	4/17/2020 13:34	user	Cortana send message in this chat.	Who's the message going to?	COMMUNICATION	send_text	Cortana send message in this chat.	[]		Teams	Speech	1	1.13		
590a82d5-ceeb-46b8-b0f3-698ecadf9120	0	4/15/2020 23:44	user	Find Carrie Parker.	unk_fv	PEOPLE	search_people_by_name	Find <contact_name>Carrie Parker</contact_name>.	[]		Teams	Speech	1	1.13		
59144995-b180-44c4-8bae-46f3c6ffd2d5	0	4/28/2020 23:50	user	Add she wants you to this call.	Alright, Who do you want to add to the call?	COMMUNICATION	communication_notsure	Add she wants you to this call.	[]		Teams	Speech	1	1.13		
591cee46-3c89-42ec-8949-01dca40789e5	0	4/23/2020 21:02	user	Connect me to meeting.	Which meeting would you like to join?	CALENDAR	connect_to_meeting	Connect me to meeting.	[]		Teams	Speech	1	1.13		
591cee46-3c89-42ec-8949-01dca40789e5	1	4/23/2020 21:02	user	BingPop Team Bi-Weekly Scrums.	. 	CALENDAR	connect_to_meeting	<title>BingPop Team Bi-Weekly Scrums</title>.	[]	{"PreviousTurnDomain": ["calendar"], "PreviousTurnIntent": ["connect_to_meeting"], "TaskFrameGUID": ["CalendarReviewJoinMeetingFollowUpGUID"], "TaskFrameStatus": ["InProgress"]}	Teams	Speech	1	1.13		
591ef5c0-9778-471b-ae5c-7c3b04ecc24c	0	4/13/2020 22:54	user	Remind me to slit my wrists.	unk_fv	NOTSURE	other_domain	Remind me to slit my wrists.	[]		Teams	Speech	1	1.13		
5939ccf0-1f22-47a4-84ba-0d0cd5c458cd	0	4/20/2020 22:17	user	Hey Cortana message A.J.	OK, what's your message?	COMMUNICATION	send_text	Hey Cortana message <contact_name>A.J</contact_name>.	[]		Teams	Speech	1	1.13		
593dd10a-9b2b-4fc9-9ad1-0d90901106d5	0	4/22/2020 17:03	user	Join my 1:00 o'clock meeting.	Joining your 1:00 PM. 	CALENDAR	connect_to_meeting	Join my <start_time>1:00</start_time> o'clock meeting.	[]		Teams	Speech	1	1.13		
59400d8b-f937-4d86-8f14-8dde9ecee8af	0	4/2/2020 15:28	user	Message Michael Mento.	What's your message?	COMMUNICATION	send_text	Message <contact_name>Michael Mento</contact_name>.	[]		Teams	Speech	1	1.13		
5959ffee-78c9-4f11-a477-bfa44007f5f4	0	4/23/2020 12:40	user	Go to CHAT.	. 	TEAMSACTION	teamsuser_openchat	Go to CHAT.	[]		Teams	Speech	6	1.13		
596773f5-3cfe-4272-9704-258dc9fc97c3	0	4/23/2020 23:38	user	Share the elephant in the world dark.	Sorry, I'm not able to help with this one.	NOTSURE	other_domain	Share the elephant in the world dark.	[]		Teams	Speech	1	1.13		
596e1c0d-a6e9-4baa-a702-c6184533b332	0	4/22/2020 23:24	user	Send message to my next meeting that how are you question mark.	Send it, or change it?	COMMUNICATION	send_text_meeting	Send message to my <order_ref>next</order_ref> meeting that <message>how are you question mark</message>.	[]		Teams	Speech	1	1.13		
59738f7d-c3db-47e8-8ec8-2b39045c60ce	0	4/14/2020 17:10	user	Join my meeting with Sha Li.	OK, Which Sha Li would you like?	CALENDAR	connect_to_meeting	Join my meeting with <contact_name>Sha Li</contact_name>.	[]		Teams	Speech	2	1.13		
59738f7d-c3db-47e8-8ec8-2b39045c60ce	1	4/14/2020 17:11	user	The first one.		CALENDAR	connect_to_meeting	The <position_ref>first</position_ref> one.	[]	{"PreviousTurnDomain": ["calendar"], "PreviousTurnIntent": ["connect_to_meeting"], "TaskFrameGUID": ["ContactResolutionGUID"], "TaskFrameStatus": ["InProgress"]}	Teams	Speech	2	1.13		1
59738f7d-c3db-47e8-8ec8-2b39045c60ce	2	4/14/2020 17:11	user_other		Alright.				[]		Teams	Speech	2	1.13		1
59738f7d-c3db-47e8-8ec8-2b39045c60ce	3	4/14/2020 17:11	user_other		Should I join your 12:30 PM now?				[]		Teams	Speech	2	1.13		1
59738f7d-c3db-47e8-8ec8-2b39045c60ce	4	4/14/2020 17:11	user	Yes.	Joining your 12:30 PM. 	CALENDAR	confirm	Yes.	[]	{"PreviousTurnDomain": ["calendar"], "PreviousTurnIntent": ["connect_to_meeting"], "TaskFrameGUID": ["CalendarReviewJoinMeetingFollowUpGUID"], "TaskFrameStatus": ["InProgress"]}	Teams	Speech	2	1.13		1
59757890-0e53-4b8b-9468-5e316b9d1e74	0	4/27/2020 7:40	user	Put a meeting in my calendar tomorrow morning to call AAT.	Sorry, I can't put things on your calendar here.	CALENDAR	create_calendar_entry	Put a meeting in my calendar <start_date>tomorrow</start_date> <start_time>morning</start_time> to <title>call AAT</title>.	[]		Teams	Speech	1	1.13		
599212db-155f-4e8f-a40a-fb25879a348d	0	4/24/2020 9:01	user	Go to voice mails.	. 	COMMUNICATION	call_voice_mail	Go to voice mails.	[]		Teams	Speech	5	1.13		
59934b05-53c0-4b65-ad8e-790e5db3fea1	0	4/29/2020 6:08	user	Add Xue Liang to the call.	Add Xue Liang (Beyondsoft), is that right?	COMMUNICATION	add_to_call	Add <contact_name>Xue Liang</contact_name> to the call.	[]		Teams	Speech	2	1.13		
59a19bcc-505f-4680-b281-0f0b4fbfd8a5	0	4/24/2020 6:51	user	Cancel my meeting.		CALENDAR	delete_calendar_entry	Cancel my meeting.	[]		Teams	Speech	2	1.13		
59a19bcc-505f-4680-b281-0f0b4fbfd8a5	1	4/24/2020 6:51	user_other		OK.				[]		Teams	Speech	2	1.13		
59a19bcc-505f-4680-b281-0f0b4fbfd8a5	2	4/24/2020 6:51	user_other		Which one of your events should I remove?				[]		Teams	Speech	2	1.13		
59a19bcc-505f-4680-b281-0f0b4fbfd8a5	3	4/24/2020 6:51	user_other		Which event did you want to remove?				[]		Teams	Speech	2	1.13		
59a19bcc-505f-4680-b281-0f0b4fbfd8a5	4	4/24/2020 6:51	user_other		Alright, I declined that.				[]		Teams	Speech	2	1.13		
59c10bed-9724-4a58-b8ba-77e28fed4a2a	0	4/3/2020 20:42	user	Do you like being an assistant?	<speak version='1.0' xmlns='http://www.w3.org/2001/10/synthesis' xmlns:mstts='https://www.w3.org/2001/mstts' xml:lang='en-US'> <audio src="https://cloudnus.azureedge.net/evanneural/chitchat/en-us/old/3600011409.opus">I understand you're asking my opinion, but some of my opinions are still a work in progress.</audio></speak>	NOTSURE	other_domain	Do you like being an assistant?	[]		Teams	Speech	1	1.13		
59c3f974-67fd-4f9f-b5d6-e261986a21ef	0	4/16/2020 23:19	user	Share the Free Sample document with Jotham.	Which file should I share?	FILES	file_share	Share the <file_keyword>Free Sample</file_keyword> document with <to_contact_name>Jotham</to_contact_name>.	[]		Teams	Speech	1	1.13		
59cac92f-c53a-4e46-99c0-68edf2997ce0	0	4/16/2020 21:58	user	What do I have on my calendar tomorrow morning?	You don't have any events for tomorrow morning. The first one is at 3:30 PM, Sha and Gigi Sync on Teams.	CALENDAR	find_calendar_entry	What do I have on my calendar <start_date>tomorrow</start_date> <start_time>morning</start_time>?	[]		Teams	Speech	1	1.13		
59cfe583-4b08-4984-b610-573f15d2a8c1	0	4/17/2020 7:00	user	Set to.	Sorry, I'm not able to help with this one.	NOTSURE	other_domain	Set to.	[]		Teams	Speech	1	1.13		
59d2d84e-2a5a-4d0c-9575-6e6f92b9394c	0	4/22/2020 9:50	user	When is my next message my next?	Next up, , at 2:00 PM, Amichai/Ori 1:1	NOTSURE	multi_intent	When is my next message my next?	[]		Teams	Speech	1	1.13		
59e045ee-9649-4bd8-a19f-6700f965527a	0	4/26/2020 16:26	user	Lock my device.	I'm sorry, but I can't help with that.	NOTSURE	other_domain	Lock my device.	[]		Teams	Speech	3	1.13		
5a09910a-6d35-46ba-804a-5920e905c2e4	0	4/6/2020 9:39	user	Delete.	I'm sorry, but I can't help with that.	NOTSURE	ambiguous	Delete.	[]		Teams	Speech	2	1.13		
5a198b55-cee3-44ed-8c9e-1b11b8840d06	0	4/6/2020 15:49	user	Cancel my 9:00 AM meeting today.		CALENDAR	delete_calendar_entry	Cancel my <start_time>9:00 AM</start_time> meeting <start_date>today</start_date>.	[]		Teams	Speech	1	1.13		
5a198b55-cee3-44ed-8c9e-1b11b8840d06	1	4/6/2020 15:49	user_other		Which one of your events should I remove?				[]		Teams	Speech	1	1.13		
5a198b55-cee3-44ed-8c9e-1b11b8840d06	2	4/6/2020 15:49	user	The first one.	OK, I removed that.	CALENDAR	delete_calendar_entry	The <position_ref>first</position_ref> one.	[]	{"PreviousTurnDomain": ["calendar"], "PreviousTurnIntent": ["delete_calendar_entry"], "TaskFrameGUID": ["CalendarReviewCancelApptFollowUpGUID"], "TaskFrameStatus": ["InProgress"]}	Teams	Speech	1	1.13		1
5a25b078-3642-47f2-8b08-ce1df0e75619	0	4/24/2020 3:53	user	Join my 10:00 o'clock meeting.	Which meeting would you like to join?	CALENDAR	connect_to_meeting	Join my <start_time>10:00</start_time> o'clock meeting.	[]		Teams	Speech	1	1.13		
5a25b078-3642-47f2-8b08-ce1df0e75619	1	4/24/2020 3:53	user	The second one.	. 	CALENDAR	connect_to_meeting	The <position_ref>second</position_ref> one.	[]	{"PreviousTurnDomain": ["calendar"], "PreviousTurnIntent": ["connect_to_meeting"], "TaskFrameGUID": ["CalendarReviewJoinMeetingFollowUpGUID"], "TaskFrameStatus": ["InProgress"]}	Teams	Speech	1	1.13		1
5a2dfe43-ed44-4fd4-a680-fb6b04772632	0	4/3/2020 0:37	user	Send a message to Dimitri cognac.	Who did you want to message?	COMMUNICATION	send_text	Send a message to <contact_name>Dimitri cognac</contact_name>.	[]		Teams	Speech	1	1.13		
5a34c35b-4e35-4fce-801c-7cadc911ddc3	0	4/30/2020 7:38	user	What meetins do I have today?		CALENDAR	find_calendar_entry	What meetins do I have <start_date>today</start_date>?	[]		Teams	Speech	1	1.13		
5a34c35b-4e35-4fce-801c-7cadc911ddc3	1	4/30/2020 7:38	user_other		Alright.				[]		Teams	Speech	1	1.13		
5a34c35b-4e35-4fce-801c-7cadc911ddc3	2	4/30/2020 7:38	user_other		I found 5 events for today.				[]		Teams	Speech	1	1.13		
5a4b2366-acfa-4061-8fde-195d5765f261	0	4/20/2020 21:05	user	What do I have next?	Next up, , at 3:30 PM, Bug Priorities	CALENDAR	find_calendar_entry	What do I have <start_time>next</start_time>?	[]		Teams	Speech	2	1.13		
5a55d7eb-3279-43a7-87ac-8f6aa94399b0	0	4/17/2020 10:20	user	What's on my calendar next Monday?	I found 7 events for Monday.	CALENDAR	find_calendar_entry	What's on my calendar <start_date>next Monday</start_date>?	[]		Teams	Speech	5	1.13		
5a823ec9-1756-48c2-b89c-e74ed95eba82	0	4/14/2020 0:15	user	Send a message to Sara.	unk_fv	COMMUNICATION	send_text	Send a message to <contact_name>Sara</contact_name>.	[]		Teams	Speech	3	1.13		
5a9224d4-f4fa-4fca-af44-87ebf46b90cc	0	4/2/2020 19:23	user	Add comments unglue to this call.	OK, Which one should I add?	COMMUNICATION	add_to_call	Add <contact_name>comments unglue</contact_name> to this call.	[]		Teams	Speech	1	1.13		
5a9435f3-4e06-4fd2-8a4d-1965191029ca	0	4/13/2020 17:37	user	Share the Excel I was working on with Jose Gomez-Angulo.	unk_fv	FILES	file_share	Share the <file_type>Excel</file_type> <contact_name>I</contact_name> was <file_action>working</file_action> on with <to_contact_name>Jose Gomez-Angulo</to_contact_name>.	[]		Teams	Speech	2	1.13		
5a96ccb1-65a0-4c11-a61b-8c037a91d920	0	4/20/2020 2:48	user	share file in this chat.	Alright, which file should I share?	FILES	file_share	share file in <sharetarget_name>this</sharetarget_name> <sharetarget_type>chat</sharetarget_type>.	[]		Teams	Speech	1	1.13		
5a9c85c8-081c-42b1-b865-0f2b46393129	0	4/10/2020 15:17	user	Send a message to Shelly.	unk_fv	COMMUNICATION	send_text	Send a message to <contact_name>Shelly</contact_name>.	[]		Teams	Speech	2	1.13		
5ab075ac-f4e8-47ad-b9a6-a9756c6918f7	0	4/27/2020 7:07	user	Open NFC PPTX.	Which PowerPoint should I open?	FILES	file_open	Open <file_keyword>NFC</file_keyword> <file_type>PPTX</file_type>.	[]		Teams	Speech	1	1.13		
5ac76fa9-f88b-41fc-8f80-69e3fd86ef58	0	4/21/2020 20:38	user	Transfer the call to Maya.	Alright, Which one would you like to transfer the call to?	COMMUNICATION	transfer	Transfer the call to <contact_name>Maya</contact_name>.	[]		Teams	Speech	1	1.13		
5acc73df-7ea1-43ee-a798-60d73453943d	0	4/21/2020 18:14	user	Cortana Alexa experiences and I own certain teams related experiences for when you are distracted whether there's a team ambient device that we're not trying to ship which is called Kingston it's family of devices actually that is sort of a a better like smarter telephone system that now sits on your desk and we're targeting this for enterprises.	I'm sorry, but I can't help with that.	NOTSURE	other_domain	Cortana Alexa experiences and I own certain teams related experiences for when you are distracted whether there's a team ambient device that we're not trying to ship which is called Kingston it's family of devices actually that is sort of a a better like smarter telephone system that now sits on your desk and we're targeting this for enterprises.	[]		Teams	Speech	1	1.13		
5aced4fa-a461-414f-939b-59892e177dab	0	4/14/2020 17:58	user	Call Zohar.	unk_fv	COMMUNICATION	make_call	Call <contact_name>Zohar</contact_name>.	[]		Teams	Speech	1	1.13		
5ae5a0f5-154c-4d5c-b62c-21dc30ab217e	0	4/28/2020 12:01	user	Call Alice.	Calling Alice Ke	COMMUNICATION	make_call	Call <contact_name>Alice</contact_name>.	[]		Teams	Speech	1	1.13		
5aecdd16-15f2-4aab-beec-ddccffe9329c	0	4/1/2020 2:58	user	Hey Cortana cancel.		COMMON	cancel	Hey Cortana cancel.	[]		Teams	Speech	1	1.13		
5afc1234-b23c-41fc-b73e-74bcc6897d0f	0	4/6/2020 21:17	user	Send message to the 4:30 PM meeting that please ignore this one.	Send it, or change it?	COMMUNICATION	send_text_meeting	Send message to the <time>4:30 PM</time> meeting that <message>please ignore this one</message>.	[]		Teams	Speech	1	1.13		
5b07b216-dc9b-4eae-94df-f030ac512861	0	4/23/2020 13:09	user	Call Anand Kumar Srinivasan.	Calling Anand Kumar	COMMUNICATION	make_call	Call <contact_name>Anand Kumar Srinivasan</contact_name>.	[]		Teams	Speech	1	1.13		
5b0eee91-7277-4f44-b11c-3d387bf543d4	0	4/13/2020 19:28	user	Send message to the previous meeting sorry I missed this meeting.	unk_fv	COMMUNICATION	send_text_meeting	Send message to the <order_ref>previous</order_ref> meeting <message>sorry I missed this meeting</message>.	[]		Teams	Speech	1	1.13		
5b21355c-20e8-4a94-9e7d-0c59f5f6bdb9	0	4/22/2020 8:33	user	Call Andrew Lincoln.	OK, Which one would you like to call?	COMMUNICATION	make_call	Call <contact_name>Andrew Lincoln</contact_name>.	[]		Teams	Speech	1	1.13		
5b235c8c-879e-4170-9ccf-5c47a9c4338b	0	4/27/2020 16:03	user	At all.	Sorry, I'm not able to help with this one.	NOTSURE	other_domain	At all.	[]		Teams	Speech	1	1.13		
5b2e7fd0-46fc-44c8-8624-be950550fc4c	0	4/15/2020 23:25	user	Hey Cortana show my unread activity.	unk_fv	TEAMSACTION	teamsuser_showactivity	Hey Cortana show my <teamsuser_activitytype>unread</teamsuser_activitytype> activity.	[]		Teams	Speech	2	1.13		
5b449265-3c10-493c-b0aa-b70c26840e11	0	4/22/2020 21:53	user	Join my meeting with Miller.	Actually, there aren't any meetings coming up.	CALENDAR	connect_to_meeting	Join my meeting with <contact_name>Miller</contact_name>.	[]		Teams	Speech	2	1.13		
5b6c9dd7-cb04-4658-aeda-b0e194247fa6	0	4/23/2020 23:37	user	Share the elephant's deck.	OK, I'll bring up the presentation.	FILES	file_share	Share the <file_keyword>elephant's</file_keyword> <file_type>deck</file_type>.	[]		Teams	Speech	1	1.13		
5b7cbf84-3bf1-44f8-8bb3-4a4311def02a	0	4/22/2020 20:45	user	Show me Ilya's organization.	. 	TEAMSACTION	teamsuser_checkorg	Show me <contact_name>Ilya</contact_name>'s organization.	[]		Teams	Speech	1	1.13		
5b8681c1-1024-495f-b926-6b016e06b7a4	0	4/3/2020 20:58	user	Message Steven.	Which Steven do you wanna message?	COMMUNICATION	send_text	Message <contact_name>Steven</contact_name>.	[]		Teams	Speech	1	1.13		
5b8d23f8-ba7c-4e8e-aa81-4284540cac94	0	4/8/2020 18:46	user	Message the 1:30 PM meeting I won't be able to join this meeting.	OK, Message everyone... on which meeting?	COMMUNICATION	send_text_meeting	Message the <time>1:30 PM</time> meeting <message>I won't be able to join this meeting</message>.	[]		Teams	Speech	1	1.13		
5b93ff91-3f04-45c3-bed1-474f5cf4eef2	0	4/21/2020 14:22	user	Send message to Yakir.	What's your message?	COMMUNICATION	send_text	Send message to <contact_name>Yakir</contact_name>.	[]		Teams	Speech	1	1.13		
5b98aa90-6bf7-4be5-95e6-564f3ac85a40	0	4/2/2020 20:42	user	Cortana and teams XLT meetings.		CALENDAR	find_calendar_entry	<title>Cortana and teams XLT</title> meetings.	[]		Teams	Speech	1	1.13		
5b98ce37-034d-456f-bf3c-0627c01cd584	0	4/10/2020 22:18	user	Join my upcoming meeting.		CALENDAR	connect_to_meeting	Join my <start_time>upcoming</start_time> meeting.	[]		Teams	Speech	1	1.13		
5b98ce37-034d-456f-bf3c-0627c01cd584	1	4/10/2020 22:18	user_other		Alright.				[]		Teams	Speech	1	1.13		
5b98ce37-034d-456f-bf3c-0627c01cd584	2	4/10/2020 22:18	user_other		Which meeting would you like to join?				[]		Teams	Speech	1	1.13		
5bc13b46-f442-436a-b89c-fd98b12c3d4c	0	4/23/2020 23:07	user	Send message to Cruise.	Which one do you wanna message?	COMMUNICATION	send_text	Send message to <contact_name>Cruise</contact_name>.	[]		Teams	Speech	5	1.13		
5be61efc-0571-4296-9abb-36b3019193a9	0	4/6/2020 0:37	user	Is my next meeting?		CALENDAR	find_calendar_entry	Is my <start_time>next</start_time> meeting?	[]		Teams	Speech	1	1.13		
5be61efc-0571-4296-9abb-36b3019193a9	1	4/6/2020 0:37	user_other		Next up, you're meeting about Policy Team Stand Up at 10:30 AM.				[]		Teams	Speech	1	1.13		
5be7615e-d23a-4514-8b42-f621ae5cd471	0	4/9/2020 23:00	user	Join the meeting.		CALENDAR	connect_to_meeting	Join the meeting.	[]		Teams	Speech	1	1.13		
5be7615e-d23a-4514-8b42-f621ae5cd471	1	4/9/2020 23:00	user_other		Alright.				[]		Teams	Speech	1	1.13		
5be7615e-d23a-4514-8b42-f621ae5cd471	2	4/9/2020 23:00	user_other		Which meeting would you like to join?				[]		Teams	Speech	1	1.13		
5be7615e-d23a-4514-8b42-f621ae5cd471	3	4/9/2020 23:00	user	The first one.	. 	CALENDAR	connect_to_meeting	The <position_ref>first</position_ref> one.	[]	{"PreviousTurnDomain": ["calendar"], "PreviousTurnIntent": ["connect_to_meeting"], "TaskFrameGUID": ["CalendarReviewJoinMeetingFollowUpGUID"], "TaskFrameStatus": ["InProgress"]}	Teams	Speech	1	1.13		1
5bfdec04-e3f3-4dea-ae2c-cab83a8741f3	0	4/23/2020 18:51	user	Download the doc I was working on.	Which Word doc should I download?	FILES	file_download	Download the <file_type>doc</file_type> <contact_name>I</contact_name> was <file_action>working</file_action> on.	[]		Teams	Speech	1	1.13		
5c03f8ad-ca76-46d4-b138-52f4c1113125	0	4/20/2020 6:29	user	GSAM to my next meeting hello hello.	Sorry, I'm not able to help with this one.	COMMUNICATION	send_text_meeting	GSAM to my <order_ref>next</order_ref> meeting <message>hello hello</message>.	[]		Teams	Speech	1	1.13		
5c20565f-1d4d-4c28-9577-16457e2c8736	0	4/21/2020 21:21	user	What meetings do I have next?	Here's what's next.	CALENDAR	find_calendar_entry	What meetings do I have <start_time>next</start_time>?	[]		Teams	Speech	2	1.13		
5c2bd571-a4ab-41ed-a55b-4404f3b19633	0	4/21/2020 22:53	user	Decline Mike chat meeting.	Sorry, I didn't find any events about Decline Mike chat for today.	CALENDAR	delete_calendar_entry	Decline <contact_name>Mike</contact_name> <title>chat meeting</title>.	[]		Teams	Speech	1	1.13		
5c37b9bb-e580-40f4-9c6e-b94d5dcb4c4f	0	4/27/2020 19:32	user	Find my next meeting from the week.		CALENDAR	find_calendar_entry	Find my <start_time>next</start_time> meeting from the <start_date>week</start_date>.	[]		Teams	Speech	1	1.13		
5c37b9bb-e580-40f4-9c6e-b94d5dcb4c4f	1	4/27/2020 19:32	user_other		OK.				[]		Teams	Speech	1	1.13		
5c37b9bb-e580-40f4-9c6e-b94d5dcb4c4f	2	4/27/2020 19:32	user_other		I'm finding 29 events for this week.				[]		Teams	Speech	1	1.13		
5c38388c-ad84-44f4-8f8d-7b915006da91	0	4/7/2020 3:40	user	4:00 PM meeting.		CALENDAR	find_calendar_entry	<start_time>4:00 PM</start_time> meeting.	[]		Teams	Speech	1	1.13		
5c3d0296-f2a3-43f5-8ad7-afe3c1c5bb45	0	4/3/2020 8:24	user	What's next on my calendar?		CALENDAR	find_calendar_entry	What's <start_time>next</start_time> on my calendar?	[]		Teams	Speech	2	1.13		
5c3d0296-f2a3-43f5-8ad7-afe3c1c5bb45	1	4/3/2020 8:24	user_other		Next up, , at 11:00 PM, TAP100: Social hour				[]		Teams	Speech	2	1.13		
5c3ed89a-33eb-4b89-a9de-071a3ec9ed66	0	4/22/2020 11:41	user	Call my mom.	Alright, Call Moe Farley, is that right?	COMMUNICATION	make_call	Call my <relationship_name>mom</relationship_name>.	[]		Teams	Speech	2	1.13		
5c5962a5-775d-43d7-a1ed-93249f956f89	0	4/30/2020 19:43	user	Send message to Sha let's go to office today.	Send it, or change it?	COMMUNICATION	send_text	Send message to <contact_name>Sha</contact_name> <message>let's go to office today</message>.	[]		Teams	Speech	1	1.13		
5c5b8277-600f-4a07-ba35-5c34fb935999	0	4/16/2020 19:02	user	Hey Cortana when is my next meeting.	Next up, , at 1:00 PM, Teaching	CALENDAR	find_calendar_when	Hey Cortana when is my <start_time>next</start_time> meeting.	[]		Teams	Speech	2	1.13		
5c63f11c-a103-4fef-997c-1713633590d2	0	4/27/2020 17:56	user	Call Arnita.	Which one would you like to call?	COMMUNICATION	make_call	Call <contact_name>Arnita</contact_name>.	[]		Teams	Speech	1	1.13		
5c65b47f-a4c3-4eba-994d-dfb425d38218	0	4/28/2020 19:39	user	Decline my meeting with Sawyer Miller.		CALENDAR	delete_calendar_entry	Decline my meeting with <contact_name>Sawyer Miller</contact_name>.	[]		Teams	Speech	1	1.13		
5c65b47f-a4c3-4eba-994d-dfb425d38218	1	4/28/2020 19:39	user_other		Alright.				[]		Teams	Speech	1	1.13		
5c65b47f-a4c3-4eba-994d-dfb425d38218	2	4/28/2020 19:39	user_other		Alright, today at 1:30 PM you have Team Update. Should I decline this?				[]		Teams	Speech	1	1.13		
5c65b47f-a4c3-4eba-994d-dfb425d38218	3	4/28/2020 19:39	user	Yes.	Alright, I declined that.	CALENDAR	confirm	Yes.	[]	{"PreviousTurnDomain": ["calendar"], "PreviousTurnIntent": ["delete_calendar_entry"], "TaskFrameGUID": ["CalendarReviewCancelApptFollowUpGUID"], "TaskFrameStatus": ["PromptedForConfirmation"]}	Teams	Speech	1	1.13		
5c6f10b2-2519-4173-b139-e358a129afc1	0	4/21/2020 21:08	user	Transfer call to Miller.	Sorry, You're not on a call right now.	COMMUNICATION	transfer	Transfer call to <contact_name>Miller</contact_name>.	[]		Teams	Speech	3	1.13		
5c75e936-779f-4e88-b4b3-505cefd8c92e	0	4/13/2020 17:16	user	Send message to Paul.	unk_fv	COMMUNICATION	send_text	Send message to <contact_name>Paul</contact_name>.	[]		Teams	Speech	1	1.13		
5c8e99d3-ad60-4faa-b671-cb23852c7c68	0	4/2/2020 8:43	user	Play in my calendar.		NOTSURE	other_domain	Play in my calendar.	[]		Teams	Speech	1	1.13		
5c8e99d3-ad60-4faa-b671-cb23852c7c68	1	4/2/2020 8:43	user_other		I couldn't find any events that have Play in the title.				[]		Teams	Speech	1	1.13		
5c9319e7-6e8f-4b16-8150-7226ed44b670	0	4/27/2020 6:54	user	Hold on.	Sorry, I don't know the answer to this one.	NOTSURE	ambiguous	Hold on.	[]		Teams	Speech	1	1.13		
5c9c46df-e9b6-40e6-833c-8d21d4af6f1c	0	4/20/2020 23:11	user	Hey Cortana call Krista.	Calling Krista	COMMUNICATION	make_call	Hey Cortana call <contact_name>Krista</contact_name>.	[]		Teams	Speech	1	1.13		
5c9cac83-c035-4cb7-85c2-7a4507b25312	0	4/25/2020 12:32	user	Please remind me of my next meeting.	Sorry, I'm not able to help with this one.	NOTSURE	other_domain	Please remind me of my next meeting.	[]		Teams	Speech	1	1.13		
5c9ef499-c127-457b-8029-187f9a1e1889	0	4/27/2020 2:32	user	Call Sharat.	Calling Sharat Shroff	COMMUNICATION	make_call	Call <contact_name>Sharat</contact_name>.	[]		Teams	Speech	1	1.13		
5ca0157a-44f7-4ce0-8752-c212540ecb42	0	4/23/2020 22:43	user	Move to the next slide.		INMEETING	next_slide	Move to the next slide.	[]		Teams	Speech	5	1.13		
5caf3d14-75bb-4e76-b485-879eb93a631c	0	4/3/2020 20:29	user	Awesome.	I'm sorry, but I can't help with that.	COMMON	confirm	Awesome.	[]		Teams	Speech	1	1.13		
5cbefc81-602a-4783-b7aa-e900903b611c	0	4/7/2020 23:50	user	Sing my team work meeting.	Sorry, I can't make changes to your events here.	NOTSURE	other_domain	Sing my team work meeting.	[]		Teams	Speech	1	1.13		
5cbf9fa3-ce36-4959-bbdf-2e06d2b23ef7	0	4/10/2020 18:28	user	Cancel my upcoming meeting.		CALENDAR	delete_calendar_entry	Cancel my <start_time>upcoming</start_time> meeting.	[]		Teams	Speech	1	1.13		
5cbf9fa3-ce36-4959-bbdf-2e06d2b23ef7	1	4/10/2020 18:28	user_other		Alright.				[]		Teams	Speech	1	1.13		
5cbf9fa3-ce36-4959-bbdf-2e06d2b23ef7	2	4/10/2020 18:28	user_other		Which one of your events should I remove?				[]		Teams	Speech	1	1.13		
5cbf9fa3-ce36-4959-bbdf-2e06d2b23ef7	3	4/10/2020 18:28	user	The first one.	OK, I sent a cancellation.	CALENDAR	delete_calendar_entry	The <position_ref>first</position_ref> one.	[]	{"PreviousTurnDomain": ["calendar"], "PreviousTurnIntent": ["delete_calendar_entry"], "TaskFrameGUID": ["CalendarReviewCancelApptFollowUpGUID"], "TaskFrameStatus": ["InProgress"]}	Teams	Speech	1	1.13		1
5cdb0ede-8953-4faf-8038-aafbd95172ad	0	4/7/2020 23:44	user	Add Nick to my meeting.	Alright, Which Nick should I add?	CALENDAR	add_attendee	Add <contact_name>Nick</contact_name> to my meeting.	[]		Teams	Speech	2	1.13		
