ConversationId	MessageId	MessageTimestamp	MessageFrom	MessageText	CortanaResponse	JudgedDomain	JudgedIntent	JudgedConstraints	MetaData	ConversationContext	Dataset	SampleType	Frequency	GuidelineVersion	NotCallingLU	AppFlavor
fd038b13-a1b4-4da8-ad64-def6240e9d99	0		user	Email myself to follow up with Ashok.		NOTSURE	other_domain	Email myself to follow up with Ashok.	[]		OutlookVoiceSearch	Speech	1	1.13		
ca076984-6741-49d6-963e-6ec5e69778a5	0		user	Lunchtime.		NOTSURE	other_domain	Lunchtime.	[]		OutlookVoiceSearch	Speech	1	1.13		
5f3155a2-3143-4b6a-bce2-16f68bb014c1	0		user	Send an email to myself get a gift for Lydia.		NOTSURE	other_domain	Send an email to myself get a gift for Lydia.	[]		OutlookVoiceSearch	Speech	1	1.13		
3dcaccfd-94f7-4286-8033-bb92bf89945d	0		user	Send email to Diego and running late.		NOTSURE	other_domain	Send email to Diego and running late.	[]		OutlookVoiceSearch	Speech	1	1.13		
bc6fb020-c881-4ce5-9609-05026d66f73c	0		user	Go to feed.		NOTSURE	other_domain	Go to feed.	[]		OutlookVoiceSearch	Speech	1	1.13		
226608c7-5dda-4bb4-8b16-51cef320c4d6	0		user	Search for a ship room.		NOTSURE	other_domain	Search for a ship room.	[]		OutlookVoiceSearch	Speech	1	1.13		
54b34125-b0a2-406d-89c2-670c18b6ee99	0		user	Email Malik org late.		NOTSURE	other_domain	Email Malik org late.	[]		OutlookVoiceSearch	Speech	1	1.13		
f9f660cc-a96d-4c53-8d54-8f3304efb665	0		user	Send an email to Madeleine.		NOTSURE	other_domain	Send an email to Madeleine.	[]		OutlookVoiceSearch	Speech	1	1.13		
e9bd3b67-d33c-46cd-a7dc-dce45c7d6594	0		user	Talk.		NOTSURE	other_domain	Talk.	[]		OutlookVoiceSearch	Speech	1	1.13		
2fd66d5a-0cfb-481c-a043-d47a39746592	0		user	Send email to Diego that this is the most amazing awesome grade freaking amazing most amazing most amazing most most most amazing and the most amazing and most amazing feature off after all.		NOTSURE	other_domain	Send email to Diego that this is the most amazing awesome grade freaking amazing most amazing most amazing most most most amazing and the most amazing and most amazing feature off after all.	[]		OutlookVoiceSearch	Speech	1	1.13		
af59752a-44c2-47fb-a450-3a88decd013d	0		user	Send a message to Diego that I will be working tomorrow with gregge on.		NOTSURE	other_domain	Send a message to Diego that I will be working tomorrow with gregge on.	[]		OutlookVoiceSearch	Speech	1	1.13		
1fadda6f-1d9c-49db-9224-79d96527f3b3	0		user	Send an email to Steven.		NOTSURE	other_domain	Send an email to Steven.	[]		OutlookVoiceSearch	Speech	1	1.13		
49cd08b2-60a6-43a7-a4ee-bf2682b1e600	0		user	Send quick note to barrel I'm running late.		NOTSURE	other_domain	Send quick note to barrel I'm running late.	[]		OutlookVoiceSearch	Speech	1	1.13		
1cb053f3-2be4-455f-8850-53b4c58e4226	0		user	Call Malik P.		NOTSURE	other_domain	Call Malik P.	[]		OutlookVoiceSearch	Speech	1	1.13		
d428ed90-047f-475b-9030-3c2227af3c1e	0		user	Email Rich.		NOTSURE	other_domain	Email Rich.	[]		OutlookVoiceSearch	Speech	1	1.13		
b13827bf-5d60-4288-8dbb-379c1872262d	0		user	Send email to James this is great.		NOTSURE	other_domain	Send email to James this is great.	[]		OutlookVoiceSearch	Speech	1	1.13		
134c6e57-83c6-4567-8552-d35882ca0cec	0		user	Send an email to Craig this is a test message from OM iOS single shot command in feature flag let me see how long I can speak to this thing but so far so good for quick messages.		NOTSURE	other_domain	Send an email to Craig this is a test message from OM iOS single shot command in feature flag let me see how long I can speak to this thing but so far so good for quick messages.	[]		OutlookVoiceSearch	Speech	1	1.13		
3ee8e36c-ab0f-4a3b-adfc-6a6470120acf	0		user	Email Ming.		NOTSURE	other_domain	Email Ming.	[]		OutlookVoiceSearch	Speech	1	1.13		
3731f70b-c3b9-4262-9f02-dd1ba3523ba7	0		user	Select all mark as read.		NOTSURE	other_domain	Select all mark as read.	[]		OutlookVoiceSearch	Speech	1	1.13		
bc97b069-3c85-4faa-bb37-760f68cc75b6	0		user	Send me a reminder to walk the dog.		NOTSURE	other_domain	Send me a reminder to walk the dog.	[]		OutlookVoiceSearch	Speech	1	1.13		
fcec61c8-3df2-448a-815c-5033fc9cdf9f	0		user	Send an email to Diego that I want to 123456789 ten 1112 thirteen 1415 sixteen 1718 nineteen 2021 hundred 300 and 44145 percent 49 fifty 5154 live 1660.		NOTSURE	other_domain	Send an email to Diego that I want to 123456789 ten 1112 thirteen 1415 sixteen 1718 nineteen 2021 hundred 300 and 44145 percent 49 fifty 5154 live 1660.	[]		OutlookVoiceSearch	Speech	1	1.13		
b1a3a38b-f854-4956-943b-ec5373de106b	0		user	Send email to Diego I am running late.		NOTSURE	other_domain	Send email to Diego I am running late.	[]		OutlookVoiceSearch	Speech	1	1.13		
1b2a9a8a-030a-430b-8343-130af1c4d312	0		user	Call Allison O'Mahony.		NOTSURE	other_domain	Call Allison O'Mahony.	[]		OutlookVoiceSearch	Speech	1	1.13		
8611eec5-a180-4e7f-8d79-c33613f69a56	0		user	Send Ashok an email.		NOTSURE	other_domain	Send Ashok an email.	[]		OutlookVoiceSearch	Speech	1	1.13		
63289a4a-32df-48ec-85e2-43b1219c5be4	0		user	Send a quick note to Chad.		NOTSURE	other_domain	Send a quick note to Chad.	[]		OutlookVoiceSearch	Speech	1	1.13		
1b30a444-e302-4a3a-b55a-dc7d21c2c49d	0		user	Email Steven about H2 planning hey Mendes to this.		NOTSURE	other_domain	Email Steven about H2 planning hey Mendes to this.	[]		OutlookVoiceSearch	Speech	1	1.13		
a7901f6d-fc97-4252-b461-b1a068cebb62	0		user	Send an email to Jose.		NOTSURE	other_domain	Send an email to Jose.	[]		OutlookVoiceSearch	Speech	1	1.13		
6565fa18-9661-4581-899f-79b749401136	0		user	Send email to Lydia about taxes.		NOTSURE	other_domain	Send email to Lydia about taxes.	[]		OutlookVoiceSearch	Speech	1	1.13		
4caed845-c5c4-4b1b-b0db-af5437934261	0		user	True care.		NOTSURE	other_domain	True care.	[]		OutlookVoiceSearch	Speech	1	1.13		
6394275f-a196-4976-a3bd-695ae7909972	0		user	Telephone mother.		NOTSURE	other_domain	Telephone mother.	[]		OutlookVoiceSearch	Speech	1	1.13		
cdeecec1-6a55-493f-873b-995572acb90f	0		user	Send email to Harris thanks for your help in K yp.		NOTSURE	other_domain	Send email to Harris thanks for your help in K yp.	[]		OutlookVoiceSearch	Speech	1	1.13		
9e2ac423-b6c6-4227-b917-807bb263b561	0		user	Call poppy poppy.		NOTSURE	other_domain	Call poppy poppy.	[]		OutlookVoiceSearch	Speech	1	1.13		
07b1a486-a248-4097-8681-e155a068a3d4	0		user	Call Rich.		NOTSURE	other_domain	Call Rich.	[]		OutlookVoiceSearch	Speech	1	1.13		
d7651657-411a-4e47-a2f9-5cbe3561a72b	0		user	Email Chad says I will be late.		NOTSURE	other_domain	Email Chad says I will be late.	[]		OutlookVoiceSearch	Speech	1	1.13		
9ba3b405-4538-4930-af85-f3875378f8bc	0		user	Send an email to Lisa.		NOTSURE	other_domain	Send an email to Lisa.	[]		OutlookVoiceSearch	Speech	1	1.13		
a2ee9c88-0e82-4997-a44e-de6141e2eb57	0		user	Email Diego I'm running late.		NOTSURE	other_domain	Email Diego I'm running late.	[]		OutlookVoiceSearch	Speech	1	1.13		
097147f1-3ad0-4a8f-9a13-4fdce19342ae	0		user	Send email to Jim this is great.		NOTSURE	other_domain	Send email to Jim this is great.	[]		OutlookVoiceSearch	Speech	1	1.13		
c22d7142-98d4-44fb-9367-8bafbdd30e1b	0		user	Phone call.		NOTSURE	other_domain	Phone call.	[]		OutlookVoiceSearch	Speech	1	1.13		
85400e38-43e7-4cf2-9f88-1a3694b1b450	0		user	Quick note to self.		NOTSURE	other_domain	Quick note to self.	[]		OutlookVoiceSearch	Speech	1	1.13		
6e0aca73-2a07-4f74-b380-5224722b6ce2	0		user	Call Ellen.		NOTSURE	other_domain	Call Ellen.	[]		OutlookVoiceSearch	Speech	1	1.13		
3123b222-2c14-4b9f-ad8e-6537f4010be2	0		user	Send an email to Harris Syed that I need to get his help real soon.		NOTSURE	other_domain	Send an email to Harris Syed that I need to get his help real soon.	[]		OutlookVoiceSearch	Speech	1	1.13		
970c831b-eab0-4714-b814-7ea008982b32	0		user	Send an email to Diego and Jim that I'll be running late today.		NOTSURE	other_domain	Send an email to Diego and Jim that I'll be running late today.	[]		OutlookVoiceSearch	Speech	1	1.13		
7574a01a-0b7b-4ca2-951e-b3265f0dc641	0		user	What's the weather going to be today today today today today today?		NOTSURE	other_domain	What's the weather going to be today today today today today today?	[]		OutlookVoiceSearch	Speech	1	1.13		
13f733fe-1eeb-433d-b5fb-2a5691fdf7b8	0		user	Send a quick note to Craig list talk about that issue you told me yesterday.		NOTSURE	other_domain	Send a quick note to Craig list talk about that issue you told me yesterday.	[]		OutlookVoiceSearch	Speech	1	1.13		
e4c03f38-42f7-4d03-a494-10ab747af52f	0		user	Could you please send an email to Anuja?		NOTSURE	other_domain	Could you please send an email to Anuja?	[]		OutlookVoiceSearch	Speech	1	1.13		
13cd93a2-0298-4105-ba7f-abc904fbb2c1	0		user	An email to Diego this is good.		NOTSURE	other_domain	An email to Diego this is good.	[]		OutlookVoiceSearch	Speech	1	1.13		
81eb0e78-3a66-4fcd-8fe6-53204b54c3b3	0		user	Send an email to Allison how we set up a meeting tomorrow at 2:00 PM.		NOTSURE	other_domain	Send an email to Allison how we set up a meeting tomorrow at 2:00 PM.	[]		OutlookVoiceSearch	Speech	1	1.13		
7f265ab5-bae2-40e7-8ef5-f8b860091732	0		user	Send an email to Akshay am running late.		NOTSURE	other_domain	Send an email to Akshay am running late.	[]		OutlookVoiceSearch	Speech	1	1.13		
f1efec50-a7fc-474a-8bc8-9fe6021b3fa0	0		user	Call Foo bar.		NOTSURE	other_domain	Call Foo bar.	[]		OutlookVoiceSearch	Speech	1	1.13		
62b78e31-f9fd-460c-9c21-51cd763308ef	0		user	Email Diego am running late for lunch.		NOTSURE	other_domain	Email Diego am running late for lunch.	[]		OutlookVoiceSearch	Speech	1	1.13		
d7913fe3-d9ca-44e3-90e5-e8fff1ce6de4	0		user	Send an email to myself remind me to buy milk.		NOTSURE	other_domain	Send an email to myself remind me to buy milk.	[]		OutlookVoiceSearch	Speech	1	1.13		
d2d699b0-d867-45ff-b6a9-6ce31a2f3eb2	0		user	Send a message to be ornstein.		NOTSURE	other_domain	Send a message to be ornstein.	[]		OutlookVoiceSearch	Speech	1	1.13		
32ec8883-97bb-4dc1-9761-9624bfb05633	0		user	Call poopy pants.		NOTSURE	other_domain	Call poopy pants.	[]		OutlookVoiceSearch	Speech	1	1.13		
40a739f5-06bb-4cba-8272-0e06bada8e3e	0		user	Send an email to Harris i really need to work through this problem it's just getting on man I need to do something about it soon.		NOTSURE	other_domain	Send an email to Harris i really need to work through this problem it's just getting on man I need to do something about it soon.	[]		OutlookVoiceSearch	Speech	1	1.13		
3da4ea5b-5754-4088-9d54-1df2f644d6cb	0		user	Send email to Jim that I am going to talk to Diego about this tomorrow and will follow up with you and then we will talk to Craig.		NOTSURE	other_domain	Send email to Jim that I am going to talk to Diego about this tomorrow and will follow up with you and then we will talk to Craig.	[]		OutlookVoiceSearch	Speech	1	1.13		
5c1fdb01-1cff-406b-9961-21470c8fc3ed	0		user	Craig Finkelstein.		NOTSURE	other_domain	Craig Finkelstein.	[]		OutlookVoiceSearch	Speech	1	1.13		
a12cc858-aed5-4a95-92ae-818f44dc5712	0		user	Email myself a balance.		NOTSURE	other_domain	Email myself a balance.	[]		OutlookVoiceSearch	Speech	1	1.13		
6264e715-bfae-48a6-b028-4baeffd096a7	0		user	Priorities.		NOTSURE	other_domain	Priorities.	[]		OutlookVoiceSearch	Speech	1	1.13		
ffffaaca-667e-423e-9908-615ff0c342b0	0		user	Send email to Lydia.		NOTSURE	other_domain	Send email to Lydia.	[]		OutlookVoiceSearch	Speech	1	1.13		
12f870b0-d0b2-44fd-b557-1c091b72c4d1	0		user	Send an email to Harris.		NOTSURE	other_domain	Send an email to Harris.	[]		OutlookVoiceSearch	Speech	1	1.13		
2ed692a2-483a-44cb-bfa2-ac817471ef61	0		user	Show David Stewart's contact info.		PEOPLE	search_people_attribute	Show <contact_name>David Stewart</contact_name>'s <people_attribute>contact info</people_attribute>.	[]		OutlookVoiceSearch	Speech	1	1.13		
720c1250-c217-44bf-8d4b-dcc93df777bf	0		user	Craig phone.		PEOPLE	search_people_attribute	<contact_name>Craig</contact_name> <people_attribute>phone</people_attribute>.	[]		OutlookVoiceSearch	Speech	1	1.13		
0f330e48-c4d2-4feb-97db-c58fc97a7f87	0		user	Shwetambari Mokadam alias.		PEOPLE	search_people_attribute	<contact_name>Shwetambari Mokadam</contact_name> <people_attribute>alias</people_attribute>.	[]		OutlookVoiceSearch	Speech	1	1.13		
f4903f84-ca8f-4f01-a791-25e4730ec62d	0		user	What is Shwetambari Mokadam alias?		PEOPLE	search_people_attribute	What is <contact_name>Shwetambari Mokadam</contact_name> <people_attribute>alias</people_attribute>?	[]		OutlookVoiceSearch	Speech	1	1.13		
879cca68-2405-4222-a9c4-33a832769774	0		user	Malik's phone number.		PEOPLE	search_people_attribute	<contact_name>Malik</contact_name>'s <people_attribute>phone number</people_attribute>.	[]		OutlookVoiceSearch	Speech	1	1.13		
b1ab4a44-cc0b-4c11-a159-7cae43a7cc73	0		user	Show me Craig's phone number.		PEOPLE	search_people_attribute	Show me <contact_name>Craig</contact_name>'s <people_attribute>phone number</people_attribute>.	[]		OutlookVoiceSearch	Speech	1	1.13		
c8e4ff55-2733-4dd6-967b-047a8c42f310	0		user	Jose contact.		PEOPLE	search_people_attribute	<contact_name>Jose</contact_name> <people_attribute>contact</people_attribute>.	[]		OutlookVoiceSearch	Speech	1	1.13		
3c5e92f0-5475-437a-a0ef-6ed8bdc3863f	0		user	Anuja phone number.		PEOPLE	search_people_attribute	<contact_name>Anuja</contact_name> <people_attribute>phone number</people_attribute>.	[]		OutlookVoiceSearch	Speech	1	1.13		
3f46b87d-fee8-4535-849f-6f8a142420c9	0		user	What's David Stewart's email address?		PEOPLE	search_people_attribute	What's <contact_name>David Stewart</contact_name>'s <people_attribute>email address</people_attribute>?	[]		OutlookVoiceSearch	Speech	1	1.13		
5f050fe1-082c-426e-a4ce-6fd25c663a76	0		user	Shwetambari contact.		PEOPLE	search_people_attribute	<contact_name>Shwetambari</contact_name> <people_attribute>contact</people_attribute>.	[]		OutlookVoiceSearch	Speech	1	1.13		
d3b69be6-c60f-4b85-9224-235aeee5da7b	0		user	Find Jose contact info.		PEOPLE	search_people_attribute	Find <contact_name>Jose</contact_name> <people_attribute>contact info</people_attribute>.	[]		OutlookVoiceSearch	Speech	1	1.13		
3c9d900d-bc39-4e9b-be51-a1599ca72054	0		user	Melissa Sims alias.		PEOPLE	search_people_attribute	<contact_name>Melissa Sims</contact_name> <people_attribute>alias</people_attribute>.	[]		OutlookVoiceSearch	Speech	1	1.13		
842514a8-e28c-4c97-9b5e-f9b9973b6fed	0		user	What is Abraham's email address?		PEOPLE	search_people_attribute	What is <contact_name>Abraham</contact_name>'s <people_attribute>email address</people_attribute>?	[]		OutlookVoiceSearch	Speech	1	1.13		
642c355c-2074-4e8a-aef0-d7a946437074	0		user	Shwetambari Mokadam email address.		PEOPLE	search_people_attribute	<contact_name>Shwetambari Mokadam</contact_name> <people_attribute>email address</people_attribute>.	[]		OutlookVoiceSearch	Speech	1	1.13		
03f967e9-5ce6-47c2-a09c-8e35b3f5fe2f	0		user	Where is Christian Gero?		PEOPLE	search_people_attribute	Where is <contact_name>Christian Gero</contact_name>?	[]		OutlookVoiceSearch	Speech	1	1.13		
1bd966cd-90f2-439b-9f5e-8fbb6f96a0c8	0		user	Fine Jose's contact info.		PEOPLE	search_people_attribute	Fine <contact_name>Jose</contact_name>'s <people_attribute>contact info</people_attribute>.	[]		OutlookVoiceSearch	Speech	1	1.13		
7a1ae4d0-49e9-4b70-b132-1aaee75d66ce	0		user	What's Yiwen Wu's 80th?		PEOPLE	search_people_attribute	What's <contact_name>Yiwen Wu</contact_name>'s <people_attribute>80th</people_attribute>?	[]		OutlookVoiceSearch	Speech	1	1.13		
6ce0dc72-7c5b-4e3f-b381-4e93b1a515ea	0		user	What is Jose Gomez-Angulo's phone number?		PEOPLE	search_people_attribute	What is <contact_name>Jose Gomez-Angulo</contact_name>'s <people_attribute>phone number</people_attribute>?	[]		OutlookVoiceSearch	Speech	1	1.13		
5f508688-f9da-4264-93b5-0aa79bbc069f	0		user	Find Jose's contact information.		PEOPLE	search_people_attribute	Find <contact_name>Jose</contact_name>'s <people_attribute>contact information</people_attribute>.	[]		OutlookVoiceSearch	Speech	1	1.13		
e132b38c-9a86-41b7-8331-c9c8c1cbc6f9	0		user	What is Shwetambari Mokadam's number?		PEOPLE	search_people_attribute	What is <contact_name>Shwetambari Mokadam</contact_name>'s <people_attribute>number</people_attribute>?	[]		OutlookVoiceSearch	Speech	1	1.13		
04d70feb-cecc-438f-8677-07b48e7a4007	0		user	Diego phone number.		PEOPLE	search_people_attribute	<contact_name>Diego</contact_name> <people_attribute>phone number</people_attribute>.	[]		OutlookVoiceSearch	Speech	1	1.13		
adb3d8eb-5024-41cc-af3a-926439a7d278	0		user	Abraham info.		PEOPLE	search_people_attribute	<contact_name>Abraham</contact_name> <people_attribute>info</people_attribute>.	[]		OutlookVoiceSearch	Speech	1	1.13		
a60bf02b-6fa1-45e8-9f0e-dbaec01a6bd5	0		user	It's been 2 days Jose profile.		PEOPLE	search_people_attribute	It's been 2 days <contact_name>Jose</contact_name> <people_attribute>profile</people_attribute>.	[]		OutlookVoiceSearch	Speech	1	1.13		
21adc6d2-7bb6-49d7-b71a-58e8cf3c1f2c	0		user	Abraham contact.		PEOPLE	search_people_attribute	<contact_name>Abraham</contact_name> <people_attribute>contact</people_attribute>.	[]		OutlookVoiceSearch	Speech	1	1.13		
aca56148-2e12-45d1-8803-0a5339c91046	0		user	What is Chelsea Bode's phone number?		PEOPLE	search_people_attribute	What is <contact_name>Chelsea Bode</contact_name>'s <people_attribute>phone number</people_attribute>?	[]		OutlookVoiceSearch	Speech	1	1.13		
f3c9d7e7-0e01-484f-84b6-b8e657bb1357	0		user	What is Shwetambari's number?		PEOPLE	search_people_attribute	What is <contact_name>Shwetambari</contact_name>'s <people_attribute>number</people_attribute>?	[]		OutlookVoiceSearch	Speech	1	1.13		
c3a4055d-6bbc-47d1-a7a0-bd55cf71b46f	0		user	Shwetambari alias.		PEOPLE	search_people_attribute	<contact_name>Shwetambari</contact_name> <people_attribute>alias</people_attribute>.	[]		OutlookVoiceSearch	Speech	1	1.13		
8ecd25b5-5014-4778-90c4-0de5feee14ec	0		user	Dan Evans phone number.		PEOPLE	search_people_attribute	<contact_name>Dan Evans</contact_name> <people_attribute>phone number</people_attribute>.	[]		OutlookVoiceSearch	Speech	1	1.13		
7fc3dd22-b239-418c-ba27-ab283a96fe63	0		user	Meetings today.		CALENDAR	find_calendar_entry	Meetings <start_date>today</start_date>.	[]		OutlookVoiceSearch	Speech	1	1.13		
ff31d997-e3f2-4046-b76a-710e98038b8f	0		user	Next meeting with Nitin.		CALENDAR	find_calendar_entry	<start_time>Next</start_time> meeting with <contact_name>Nitin</contact_name>.	[]		OutlookVoiceSearch	Speech	1	1.13		
aa30eed3-7943-4977-b7e4-32260e808baa	0		user	My past scrum meeting.		CALENDAR	find_calendar_entry	My past <title>scrum meeting</title>.	[]		OutlookVoiceSearch	Speech	1	1.13		
2e227223-d0d0-4b32-aa5f-6cd02aa4f1d1	0		user	Meetings with Ryan.		CALENDAR	find_calendar_entry	Meetings with <contact_name>Ryan</contact_name>.	[]		OutlookVoiceSearch	Speech	1	1.13		
3f7b58b8-8d17-4933-9720-0da13ea4fcd2	0		user	What's my schedule on Monday?		CALENDAR	find_calendar_entry	What's my schedule on <start_date>Monday</start_date>?	[]		OutlookVoiceSearch	Speech	1	1.13		
e4e7df43-6d4d-48eb-beee-24538598312d	0		user	What's next on my calendar?		CALENDAR	find_calendar_entry	What's <start_time>next</start_time> on my calendar?	[]		OutlookVoiceSearch	Speech	1	1.13		
df9a8514-a445-4b3a-9551-f054a391720b	0		user	Go to calendar.		CALENDAR	find_calendar_entry	Go to calendar.	[]		OutlookVoiceSearch	Speech	1	1.13		
a047834e-b1dc-4886-bb35-a76542d51164	0		user	Meetings with Jennifer.		CALENDAR	find_calendar_entry	Meetings with <contact_name>Jennifer</contact_name>.	[]		OutlookVoiceSearch	Speech	1	1.13		
254976d8-a0fa-4ab1-be12-cc4886415085	0		user	Cold Steven about meeting.		CALENDAR	find_calendar_entry	Cold <contact_name>Steven</contact_name> about meeting.	[]		OutlookVoiceSearch	Speech	1	1.13		
69a60821-598e-420c-afa4-ed40fc63bff7	0		user	What meetings do I have tomorrow?		CALENDAR	find_calendar_entry	What meetings do I have <start_date>tomorrow</start_date>?	[]		OutlookVoiceSearch	Speech	1	1.13		
6228cdd1-d903-4361-a7ad-400a5ea5c7b6	0		user	Do I have any meetings tonight?		CALENDAR	find_calendar_entry	Do I have any meetings <start_time>tonight</start_time>?	[]		OutlookVoiceSearch	Speech	1	1.13		
1f2a35ae-dba0-4f89-beae-59805b6f11b5	0		user	My last scrum meeting.		CALENDAR	find_calendar_entry	My <order_ref>last</order_ref> <title>scrum meeting</title>.	[]		OutlookVoiceSearch	Speech	1	1.13		
75b45168-cdd6-448c-a4ea-f29f810d003d	0		user	Ring Steven about meeting.		CALENDAR	find_calendar_entry	<contact_name>Ring Steven</contact_name> about meeting.	[]		OutlookVoiceSearch	Speech	1	1.13		
c255ea0b-4c19-486b-af0f-ccb005a7d2c8	0		user	Said I meeting with Diego.		CALENDAR	find_calendar_entry	Said I meeting with <contact_name>Diego</contact_name>.	[]		OutlookVoiceSearch	Speech	1	1.13		
72b74edf-9991-4bba-b4b4-1882194ebb39	0		user	Next meeting with Mil.		CALENDAR	find_calendar_entry	<start_time>Next</start_time> meeting with <contact_name>Mil</contact_name>.	[]		OutlookVoiceSearch	Speech	1	1.13		
5fc802de-591c-46cf-9792-46b78d21f391	0		user	What's my agenda for today?		CALENDAR	find_calendar_entry	What's my agenda for <start_date>today</start_date>?	[]		OutlookVoiceSearch	Speech	1	1.13		
e942537e-2fa0-42bb-b7e5-c7671829cf14	0		user	Show meetings for today.		CALENDAR	find_calendar_entry	Show meetings for <start_date>today</start_date>.	[]		OutlookVoiceSearch	Speech	1	1.13		
6fc2a601-6678-42dc-bb95-6d2b5fae49c9	0		user	It's our meeting.		CALENDAR	find_calendar_entry	It's our meeting.	[]		OutlookVoiceSearch	Speech	1	1.13		
274e7696-0108-4a7e-8987-b12e04960a04	0		user	Doctors appointment tomorrow at 5:00 PM.		CALENDAR	find_calendar_entry	<title>Doctors appointment</title> <start_date>tomorrow</start_date> at <start_time>5:00 PM</start_time>.	[]		OutlookVoiceSearch	Speech	1	1.13		
d9e4b45b-637a-4d95-8f29-4f3317e9914c	0		user	Meeting with Ajoy.		CALENDAR	find_calendar_entry	Meeting with <contact_name>Ajoy</contact_name>.	[]		OutlookVoiceSearch	Speech	1	1.13		
c181d6f8-d5da-4c49-a26a-e3397a64493a	0		user	ATA meeting.		CALENDAR	find_calendar_entry	<title>ATA meeting</title>.	[]		OutlookVoiceSearch	Speech	1	1.13		
4964233e-7644-4faf-86eb-4551dd990100	0		user	Testing events.		CALENDAR	find_calendar_entry	<title>Testing events</title>.	[]		OutlookVoiceSearch	Speech	1	1.13		
865fde3d-8245-41ea-a68f-e4a94deda005	0		user	Meeting with Katrina.		CALENDAR	find_calendar_entry	Meeting with <contact_name>Katrina</contact_name>.	[]		OutlookVoiceSearch	Speech	1	1.13		
d4ce9ed3-0312-4573-8660-a3577a3eb00b	0		user	My next one on one with Craig.		CALENDAR	find_calendar_entry	My <start_time>next</start_time> <title>one on one</title> with <contact_name>Craig</contact_name>.	[]		OutlookVoiceSearch	Speech	1	1.13		
b6edf637-aab5-4819-b43d-83163bae2c10	0		user	Do I have any meetings?		CALENDAR	find_calendar_entry	Do I have any meetings?	[]		OutlookVoiceSearch	Speech	1	1.13		
c69be559-893a-4a05-b807-df0f4e04a987	0		user	Meeting with Mil.		CALENDAR	find_calendar_entry	Meeting with <contact_name>Mil</contact_name>.	[]		OutlookVoiceSearch	Speech	1	1.13		
4b8ad851-1568-4985-9d6e-e12ca9c2fb7c	0		user	Meeting some servers.		CALENDAR	find_calendar_entry	Meeting some servers.	[]		OutlookVoiceSearch	Speech	1	1.13		
260c5b5a-b382-4fba-a802-2abf4c96b39c	0		user	Meetings with so much.		CALENDAR	find_calendar_entry	Meetings with <contact_name>so much</contact_name>.	[]		OutlookVoiceSearch	Speech	1	1.13		
0b90d11b-886c-4d40-a397-48eb525c15aa	0		user	What do I have today?		CALENDAR	find_calendar_entry	What do I have <start_date>today</start_date>?	[]		OutlookVoiceSearch	Speech	1	1.13		
0cba14e1-27c1-4514-bb29-9095313a5ccb	0		user	What's my next appointment?		CALENDAR	find_calendar_entry	What's my <start_time>next</start_time> appointment?	[]		OutlookVoiceSearch	Speech	1	1.13		
867f77ae-9457-47dd-ba83-6694785be860	0		user	What's on my calendar?		CALENDAR	find_calendar_entry	What's on my calendar?	[]		OutlookVoiceSearch	Speech	1	1.13		
fcea79c9-f795-49a5-b1d5-23b65c829265	0		user	Do I have any evening or late night meetings today?		CALENDAR	find_calendar_entry	Do I have any <start_time>evening</start_time> or <start_time>late night</start_time> meetings <start_date>today</start_date>?	[]		OutlookVoiceSearch	Speech	1	1.13		
e1db3694-f646-4259-99b9-8a1fccbdea99	0		user	Meeting with Phillip.		CALENDAR	find_calendar_entry	Meeting with <contact_name>Phillip</contact_name>.	[]		OutlookVoiceSearch	Speech	1	1.13		
4a3368cb-33de-40fe-bcbb-52ced72d8ab8	0		user	Meetings with Ajoy.		CALENDAR	find_calendar_entry	Meetings with <contact_name>Ajoy</contact_name>.	[]		OutlookVoiceSearch	Speech	1	1.13		
f038bc6e-8b04-43a0-8174-172b68f24868	0		user	Meetings with Sneha.		CALENDAR	find_calendar_entry	Meetings with <contact_name>Sneha</contact_name>.	[]		OutlookVoiceSearch	Speech	1	1.13		
0ae5df2e-d2e9-451d-84da-412812379ea9	0		user	Said meeting with Lydia next week.		CALENDAR	find_calendar_entry	Said meeting with <contact_name>Lydia</contact_name> <start_date>next week</start_date>.	[]		OutlookVoiceSearch	Speech	1	1.13		
d0b02eb6-8a01-4a2f-b548-2503b7ba9804	0		user	Isaacs meetings.		CALENDAR	find_calendar_entry	<contact_name>Isaacs</contact_name> meetings.	[]		OutlookVoiceSearch	Speech	1	1.13		
ccfa3d17-4073-4ab9-bfcf-aec260656b13	0		user	Find new emails from Talon.		EMAILSEARCH	search_email	Find <message_category>new</message_category> <message_type>emails</message_type> from <contact_name_from>Talon</contact_name_from>.	[]		OutlookVoiceSearch	Speech	1	1.13		
8ebf51f2-f72a-413f-8424-93538cd19ec4	0		user	Emails for a manager.		EMAILSEARCH	search_email	<message_type>Emails</message_type> for a <contact_name_to>manager</contact_name_to>.	[]		OutlookVoiceSearch	Speech	1	1.13		
9f43977a-77d0-46a5-beda-9a0035d514ed	0		user	Find emails from Ajoy.		EMAILSEARCH	search_email	Find <message_type>emails</message_type> from <contact_name_from>Ajoy</contact_name_from>.	[]		OutlookVoiceSearch	Speech	1	1.13		
28f5edc8-6926-48db-888e-2f20d6217390	0		user	Emails from Enrique about QF.		EMAILSEARCH	search_email	<message_type>Emails</message_type> from <contact_name_from>Enrique</contact_name_from> about <keyword>QF</keyword>.	[]		OutlookVoiceSearch	Speech	1	1.13		
