id	query	intent	domain	QueryXml
0	documents lfrom last week about pubococcygeal with attachment	file_search	files	 documents  lfrom <start_date> last week </start_date> about <file_keyword> pubococcygeal </file_keyword> with <attachement> attachment </attachement>
0	mike chemistruck Doc attachments	file_search	files	<contact_name> mike chemistruck </contact_name> <file_type> Doc </file_type> <attachment> attachments </attachment>
0	alyona khanchidi received attachment from patrick alden lapascua	file_search	files	<to_contact_name> alyona khanchidi </to_contact_name> received <attachment> attachment </attachment> from <contact_name> patrick alden lapascua </contact_name>
0	hamd attachments from isallotherm	file_search	files	<contact_name> hamd </contact_name> <attachment> attachments </attachment> from <file_keyword> isallotherm </file_keyword>
0	fantana attachment to ridgway	file_search	files	<file_keyword> fantana </file_keyword> <attachment> attachment </attachment> to <to_contact_name> ridgway </to_contact_name>
0	attachment to krishna accottillam	file_search	files	<attachment> attachment </attachment> to <to_contact_name> krishna accottillam </to_contact_name>
0	message from guoliang contains attachment	file_search	files	message from <contact_name> guoliang </contact_name> contains <attachment> attachment </attachment>
0	from cariño with oxyhaloid tracheophony debut calypsist attachment	file_search	files	from <contact_name> cariño </contact_name> with <file_keyword> oxyhaloid tracheophony debut calypsist </file_keyword> <attachment> attachment </attachment>
0	powerpoints attachments from thomas bille	file_search	files	<file_type> powerpoints </file_type> <attachment> attachments </attachment> from <contact_name> thomas bille </contact_name>
0	may rate ms from jeremy with attachment	file_search	files	<start_date> may </start_date> <file_keyword> rate ms </file_keyword> from <contact_name> jeremy </contact_name> with <attachment> attachment </attachment>
0	whats recent attachment that hollyer sent chris lilly	file_search	files	whats <file_recency> recent </file_recency> <attachment> attachment </attachment> that <contact_name> hollyer </contact_name> sent <to_contact_name> chris lilly </to_contact_name>
0	message from shalakha sardana with an attachment	file_search	files	message from <contact_name> shalakha sardana </contact_name> with an <attachment> attachment </attachment>
0	sent to claudio virga with attachment	file_search	files	sent to <to_contact_name> claudio virga </to_contact_name> with <attachment> attachment </attachment>
0	from alessandra carneiro include attachment	file_search	files	from <contact_name> alessandra carneiro </contact_name> include <attachment> attachment </attachment>
0	imbrea attachments from acronyms	file_search	files	<contact_name> imbrea </contact_name> <attachment> attachments </attachment> from <file_keyword> acronyms </file_keyword>
0	attachment to jesse rajwan	file_search	files	<attachment> attachment </attachment> to <to_contact_name> jesse rajwan </to_contact_name>
0	last night noisily attachment	file_search	files	<start_time> last night </start_time> <file_keyword> noisily </file_keyword> <attachment> attachment </attachment>
0	sent to tokmakov with presentations attachments	file_search	files	sent to <to_contact_name> tokmakov </to_contact_name> with <file_type> presentations </file_type> <attachment> attachments </attachment>
0	elda tan seng with notes attachments	file_search	files	<contact_name> elda tan seng </contact_name> with <file_type> notes </file_type> <attachment> attachments </attachment>
0	whats recent attachment that brad wressell sent alain normandeau	file_search	files	whats <file_recency> recent </file_recency> <attachment> attachment </attachment> that <contact_name> brad wressell </contact_name> sent <to_contact_name> alain normandeau </to_contact_name>
0	attachments to david mchenry	file_search	files	<attachment> attachments </attachment> to <to_contact_name> david mchenry </to_contact_name>
0	find culvert Ceratozamia cecidomyiidous disgenius vssm attachments from prashant gupta	file_search	files	find <file_keyword> culvert Ceratozamia cecidomyiidous disgenius </file_keyword> <file_type> vssm </file_type> <attachment> attachments </attachment> from <contact_name> prashant gupta </contact_name>
0	attachments i sent to narasimha chilukamarri	file_search	files	<attachment> attachments </attachment> i sent to <to_contact_name> narasimha chilukamarri </to_contact_name>
0	find power point winrace skywriting elaeagnaceous attachment sent to pankaj mattu	file_search	files	find <file_type> power point </file_type> <file_keyword> winrace skywriting elaeagnaceous </file_keyword> <attachment> attachment </attachment> sent to <to_contact_name> pankaj mattu </to_contact_name>
0	whats recent attachment that pavan kumar narravula sent motomu	file_search	files	whats <file_recency> recent </file_recency> <attachment> attachment </attachment> that <contact_name> pavan kumar narravula </contact_name> sent <to_contact_name> motomu </to_contact_name>
0	tiresomely waggie Platonician caverned attachments to hampson	file_search	files	<file_keyword> tiresomely waggie Platonician caverned </file_keyword> <attachment> attachments </attachment> to <to_contact_name> hampson </to_contact_name>
0	noor attachments	file_search	files	<contact_name> noor </contact_name> <attachment> attachments </attachment>
0	from murtuza bhinderwala powerpoints attachments	file_search	files	from <contact_name> murtuza bhinderwala </contact_name> <file_type> powerpoints </file_type> <attachment> attachments </attachment>
0	whats recently attachment that michael bergamo sent greenawalt	file_search	files	whats <file_recency> recently </file_recency> <attachment> attachment </attachment> that <contact_name> michael bergamo </contact_name> sent <to_contact_name> greenawalt </to_contact_name>
0	nonconvenable attachment sent from åberg	file_search	files	<file_keyword> nonconvenable </file_keyword> <attachment> attachment </attachment> sent from <contact_name> åberg </contact_name>
0	attachment from vijai kalyan underload cedrin unfoolish	file_search	files	<attachment> attachment </attachment> from <contact_name> vijai kalyan </contact_name> <file_keyword> underload cedrin unfoolish </file_keyword>
0	xiaole 183704f 1 20 sheet attachment	file_search	files	<contact_name> xiaole </contact_name> <file_keyword> 183704f 1 20 </file_keyword> <file_type> sheet </file_type> <attachment> attachment </attachment>
0	affonso sent to affonso w affonso th attachment	file_search	files	<contact_name> wassef zairi </contact_name> harpreet miglani </contact_name> affonso </contact_name> sent to <contact_name> wassef zairi </contact_name> harpreet miglani </contact_name> affonso </contact_name> with <attachment> attachment </attachment>
0	to zubenko with attachment	file_search	files	to <to_contact_name> zubenko </to_contact_name> with <attachment> attachment </attachment>
0	powerpoint hasattachmentstrue	file_search	files	<file_type> powerpoint </file_type> hasattachmentstrue
0	what is last attachment tatsuya ushinohama sent me	file_search	files	what is <order_ref> last </order_ref> <attachment> attachment </attachment> <contact_name> tatsuya ushinohama </contact_name> sent <relationship_name_to> me </relationship_name_to>
0	what is last attachment that rey osorto sent ankit kumar honey	file_search	files	what is <order_ref> last </order_ref> <attachment> attachment </attachment> that <contact_name> rey osorto </contact_name> sent <to_contact_name> ankit kumar honey </to_contact_name>
0	sending some attachment from last night updated 6	file_search	files	sending some <attachment> attachment </attachment> from <start_time> last night </start_time> <file_keyword> updated 6 </file_keyword>
0	from chloe tao to doreen huenteler with attachment	file_search	files	from <contact_name> chloe tao </contact_name> to <to_contact_name> doreen huenteler </to_contact_name> with <attachment> attachment </attachment>
0	what is last attachment sherburn sent me	file_search	files	what is <order_ref> last </order_ref> <attachment> attachment </attachment> <contact_name> sherburn </contact_name> sent <relationship_name_to> me </relationship_name_to>
0	show me most latest attachments sent by leland galland	file_search	files	show me most <order_ref> latest </order_ref> <attachment> attachments </attachment> sent by <contact_name> leland galland </contact_name>
0	from margaret chen about reyoke preally uncultivation sour with attachment	file_search	files	from <contact_name> margaret chen </contact_name> about <file_keyword> reyoke preally uncultivation sour </file_keyword> with <attachment> attachment </attachment>
0	show me most last attachments sent by dean hatch	file_search	files	show me most <order_ref> last </order_ref> <attachment> attachments </attachment> sent by <contact_name> dean hatch </contact_name>
0	what is recently attachment that presman sent me	file_search	files	what is <file_recency> recently </file_recency> <attachment> attachment </attachment> that <contact_name> presman </contact_name> sent <relationship_name_to> me </relationship_name_to>
0	messages with eduardo gaeta with attachment	file_search	files	messages with <contact_name> eduardo gaeta </contact_name> with <attachment> attachment </attachment>
0	vsdx attachment from paskal	file_search	files	<file_type> vsdx </file_type> <attachment> attachment </attachment> from <contact_name> paskal </contact_name>
0	sobrevest sapin duffadar scran attachment shared by istvan nagy	file_search	files	<file_keyword> sobrevest sapin duffadar scran </file_keyword> <attachment> attachment </attachment> shared by <contact_name> istvan nagy </contact_name>
0	attachment from nicholas ver hoeve on mobile commute full	file_search	files	<attachment> attachment </attachment> from <contact_name> nicholas ver hoeve </contact_name> on <file_keyword> mobile commute full </file_keyword>
0	from perian with attachments	file_search	files	from <contact_name> perian </contact_name> with <attachment> attachments </attachment>
0	whats recent attachment that sopurkh khalsa sent khaled mohamed abbas gabr	file_search	files	whats <file_recency> recent </file_recency> <attachment> attachment </attachment> that <contact_name> sopurkh khalsa </contact_name> sent <to_contact_name> khaled mohamed abbas gabr </to_contact_name>
0	message from verdier about aglobulia with attachment	file_search	files	message from <contact_name> verdier </contact_name> about <file_keyword> aglobulia </file_keyword> with <attachment> attachment </attachment>
0	message about rate for ga including attachment	file_search	files	message about <file_keyword> rate for ga </file_keyword> including <attachment> attachment </attachment>
0	reply to dongsheng li regarding ranking v 2	file_search	files	<email_state> reply </email_state> to <to_contact_name> dongsheng li </to_contact_name> regarding <file_keyword> ranking v 2 </file_keyword>
0	find attachment from abimbola makinwa excel	file_search	files	find <attachment> attachment </attachment> from <contact_name> abimbola makinwa </contact_name> <file_type> excel </file_type>
0	from martijn middelplaats include attachment	file_search	files	from <contact_name> martijn middelplaats </contact_name> include <attachment> attachment </attachment>
0	sent to dinis with attachment	file_search	files	sent to <to_contact_name> dinis </to_contact_name> with <attachment> attachment </attachment>
0	messages from alyona sviridenko last week with attachments	file_search	files	messages from <contact_name> alyona sviridenko </contact_name> <start_date> last week </start_date> with <attachment> attachments </attachment>
0	show attachments to latha sree vemireddy	file_search	files	show <attachment> attachments </attachment> to <to_contact_name> latha sree vemireddy </to_contact_name>
0	from hayley xu attachment PDF	file_search	files	from <contact_name> hayley xu </contact_name> <attachment> attachment </attachment> <file_type> PDF </file_type>
0	attachment from may 20 to june 28 about v7 website	file_search	files	<attachment> attachment </attachment> from <start_date> may 20 </start_date> to <end_date> june 28 </end_date> about <file_keyword> v7 website </file_keyword>
0	attachment from venkata narasimha rao on Koniga maudlinly indistortable	file_search	files	<attachment> attachment </attachment> from <contact_name> venkata narasimha rao </contact_name> on <file_keyword> Koniga maudlinly indistortable </file_keyword>
0	what is recently attachment mandula sent abhishek adusumilli	file_search	files	what is <file_recency> recently </file_recency> <attachment> attachment </attachment> <contact_name> mandula </contact_name> sent <to_contact_name> abhishek adusumilli </to_contact_name>
0	gather gabriel gravena neves all attachments	file_search	files	gather <contact_name> gabriel gravena neves </contact_name> all <attachment> attachments </attachment>
0	what is latest attachment that matt nicoll sent gary liu	file_search	files	what is <order_ref> latest </order_ref> <attachment> attachment </attachment> that <contact_name> matt nicoll </contact_name> sent <to_contact_name> gary liu </to_contact_name>
0	last attachment from lidberg	file_search	files	<order_ref> last </order_ref> <attachment> attachment </attachment> from <contact_name> lidberg </contact_name>
0	geitonogamy electrolyzer toteload forelooper attachment from venu chimatapu	file_search	files	<file_keyword> geitonogamy electrolyzer toteload forelooper </file_keyword> <attachment> attachment </attachment> from <contact_name> venu chimatapu </contact_name>
0	from laurent van acker with unstitch attachments	file_search	files	from <contact_name> laurent van acker </contact_name> with <file_keyword> unstitch </file_keyword> <attachment> attachments </attachment>
0	planimetric Imerina confectioner numbly with attachments sent from may to june	file_search	files	<file_keyword> planimetric Imerina confectioner numbly </file_keyword> with <attachment> attachments </attachment> sent from <start_date> may </start_date> to <end_date> june </end_date>
0	ratheness rave attachment receipt	file_search	files	<file_keyword> ratheness rave </file_keyword> <attachment> attachment </attachment> receipt
0	attachments last year from rohan lukose	file_search	files	<attachment> attachments </attachment> <start_date> last year </start_date> from <contact_name> rohan lukose </contact_name>
0	andreas ames with attachments	file_search	files	<contact_name> andreas ames </contact_name> with <attachment> attachments </attachment>
0	attachment from bailey bercik vstx	file_search	files	<attachment> attachment </attachment> from <contact_name> bailey bercik </contact_name> <file_type> vstx </file_type>
0	what is last attachment that vitaly rubtsov sent nuno canas	file_search	files	what is <order_ref> last </order_ref> <attachment> attachment </attachment> that <contact_name> vitaly rubtsov </contact_name> sent <to_contact_name> nuno canas </to_contact_name>
0	sent to christopher barney with vdw attachments	file_search	files	sent to <to_contact_name> christopher barney </to_contact_name> with <file_type> vdw </file_type> <attachment> attachments </attachment>
0	bibliopolist attachments from last tuesday	file_search	files	<file_keyword> bibliopolist </file_keyword> <attachment> attachments </attachment> from <start_date> last tuesday </start_date>
0	orly ortega with pdfs attachment	file_search	files	<contact_name> orly ortega </contact_name> with <file_type> pdfs </file_type> <attachment> attachment </attachment>
0	corr attachments	file_search	files	<contact_name> corr </contact_name> <attachment> attachments </attachment>
0	from klingensmith with attachment	file_search	files	from <contact_name> klingensmith </contact_name> <attachment> with attachment </attachment>
0	to gyeong lok kim with attachment allicampane	file_search	files	to <to_contact_name> gyeong lok kim </to_contact_name> with <attachment> attachment </attachment> <file_keyword> allicampane </file_keyword>
0	look for attachments in monthly okr69626 november topic	file_search	files	look for <attachment> attachments </attachment> in <file_keyword> monthly okr69626 november </file_keyword> topic
0	look for messages with ppts attachments	file_search	files	look for messages with <file_type> ppts </file_type> <attachment> attachments </attachment>
0	messages from maryam khabazan with sheets attachments	file_search	files	messages from <contact_name> maryam khabazan </contact_name> with <file_type> sheets </file_type> <attachment> attachments </attachment>
0	from matt penna with attachments	file_search	files	from <contact_name> matt penna </contact_name> with <attachment> attachments </attachment>
0	attachment from meena kappala grammar	file_search	files	<attachment> attachment </attachment> from <contact_name> meena kappala </contact_name> <file_keyword> grammar </file_keyword>
0	chandranath bhattacharyya forwarded attachment to john hynes	file_search	files	<contact_name> chandranath bhattacharyya </contact_name> <email_state> forwarded </email_state> <attachment> attachment </attachment> to <to_contact_name> john hynes </to_contact_name>
0	to shagun gupta with data jan attachment	file_search	files	to <to_contact_name> shagun gupta </to_contact_name> with <file_keyword> data jan </file_keyword> <attachment> attachment </attachment>
0	last attachment from zhanlei xu	file_search	files	<order_ref> last </order_ref> <attachment> attachment </attachment> from <contact_name> zhanlei xu </contact_name>
0	messages with spaccasassi with attachment	file_search	files	messages with <contact_name> spaccasassi </contact_name> with <attachment> attachment </attachment>
0	look for attachments in enterprise taxonomy topic	file_search	files	look for <attachment> attachments </attachment> in <file_keyword> enterprise taxonomy </file_keyword> topic
0	time bridge attachments from october to november	file_search	files	<file_keyword> time bridge </file_keyword> <attachment> attachments </attachment> from <start_date> october </start_date> to <end_date> november </end_date>
0	what attachments has karor irfan sent	file_search	files	what <attachment> attachments </attachment> has <contact_name> karor irfan </contact_name> sent
0	eucalypt unteem coolly spirket about eucalypt unteem coolly spirket with attachments	file_search	files	<file_keyword> hedgebote untapered </file_keyword> eucalypt unteem coolly spirket </file_keyword> about <file_keyword> hedgebote untapered </file_keyword> eucalypt unteem coolly spirket </file_keyword> with <attachment> attachments </attachment>
0	attachment from george pollard on overripen thinking	file_search	files	<attachment> attachment </attachment> from <contact_name> george pollard </contact_name> on <file_keyword> overripen thinking </file_keyword>
0	search for message from sirhan to luca lavezzari with 发 课 系 attachment	file_search	files	search for message from <contact_name> sirhan </contact_name> to <to_contact_name> luca lavezzari </to_contact_name> with <file_keyword> 发 课 系 </file_keyword> <attachment> attachment </attachment>
0	what attachments has pooja vudumula sent	file_search	files	what <attachment> attachments </attachment> has <contact_name> pooja vudumula </contact_name> sent
0	find attachments from eyermann	file_search	files	find <attachment> attachments </attachment> from <contact_name> eyermann </contact_name>
0	tarradiddler Ninox Lobata surprising attachment sent from gregory copeland	file_search	files	<file_keyword> tarradiddler Ninox Lobata surprising </file_keyword> <attachment> attachment </attachment> sent from <contact_name> gregory copeland </contact_name>
0	speculate bromelin attachments from sema kaya	file_search	files	<file_keyword> speculate bromelin </file_keyword> <attachment> attachments </attachment> from <contact_name> sema kaya </contact_name>
0	xls attachments sent to ambriz	file_search	files	<file_type> xls </file_type> <attachment> attachments </attachment> sent to <to_contact_name> ambriz </to_contact_name>
0	last night metaphyte prereport Philippa attachment	file_search	files	<start_time> last night </start_time> <file_keyword> metaphyte prereport Philippa </file_keyword> <attachment> attachment </attachment>
0	messages from xinxin with sheets attachments	file_search	files	messages from <contact_name> xinxin </contact_name> with <file_type> sheets </file_type> <attachment> attachments </attachment>
0	whats recent attachment that hardik sent aneeqa fatima	file_search	files	whats <file_recency> recent </file_recency> <attachment> attachment </attachment> that <contact_name> hardik </contact_name> sent <to_contact_name> aneeqa fatima </to_contact_name>
0	sent to ramaiah with OneNote attachments	file_search	files	sent to <to_contact_name> ramaiah </to_contact_name> with <file_type> OneNote </file_type> <attachment> attachments </attachment>
0	parkee gap dynamometamorphic from oliver brüggemann with attachment from january 1 to january 5	file_search	files	<file_keyword> parkee gap dynamometamorphic </file_keyword> from <contact_name> oliver brüggemann </contact_name> with <attachment> attachment </attachment> from <start_date> january 1 </start_date> to <end_date> january 5 </end_date>
0	monica kanumalli sent to monica kanumalli w monica kanumalli th attachment	file_search	files	<contact_name> vincent huang </contact_name> venkateswarlu </contact_name> monica kanumalli </contact_name> sent to <contact_name> vincent huang </contact_name> venkateswarlu </contact_name> monica kanumalli </contact_name> with <attachment> attachment </attachment>
0	attachment from gaub notebooks	file_search	files	<attachment> attachment </attachment> from <contact_name> gaub </contact_name> <file_type> notebooks </file_type>
0	attachment powerpoints radiah jones	file_search	files	<attachment> attachment </attachment> <file_type> powerpoints </file_type> <contact_name> radiah jones </contact_name>
0	last night mgmt consultative attachment	file_search	files	<start_time> last night </start_time> <file_keyword> mgmt consultative </file_keyword> <attachment> attachment </attachment>
0	h1 ff assistant attachments from luis loaiza alvarado	file_search	files	<file_keyword> h1 ff assistant </file_keyword> <attachment> attachments </attachment> from <contact_name> luis loaiza alvarado </contact_name>
0	whats last attachment anil murching sent me	file_search	files	whataposs <order_ref> last </order_ref> <attachment> attachment </attachment> <contact_name> anil murching </contact_name> sent <relationship_name_to> me </relationship_name_to>
0	access spec attachment shared by tino donderwinkel	file_search	files	<file_keyword> access spec </file_keyword> <attachment> attachment </attachment> shared by <contact_name> tino donderwinkel </contact_name>
0	attachments last year from basha bendakayala	file_search	files	<attachment> attachments </attachment> <start_date> last year </start_date> from <contact_name> basha bendakayala </contact_name>
0	any messages with attachments in them	file_search	files	any messages with <attachment> attachments </attachment> in them
0	podcasts in windows attachment	file_search	files	<file_keyword> podcasts in windows </file_keyword> <attachment> attachment </attachment>
0	roopa pundaleeka with attachment notes	file_search	files	<contact_name> roopa pundaleeka </contact_name> with <attachment> attachment </attachment> <file_type> notes </file_type>
0	from cory granata containing attachment	file_search	files	from <contact_name> cory granata </contact_name> containing <attachment> attachment </attachment>
0	from michael murstein with u osteoplasty apractic attachments	file_search	files	from <contact_name> michael murstein </contact_name> with <file_keyword> u osteoplasty apractic </file_keyword> <attachment> attachments </attachment>
0	vssm attachment anaphroditous dreamwise	file_search	files	<file_type> vssm </file_type> <attachment> attachment </attachment> <file_keyword> anaphroditous dreamwise </file_keyword>
0	ella han sent to ella han w ella han th attachment	file_search	files	<contact_name> luis villalobos </contact_name> theresa beetham </contact_name> ella han </contact_name> sent to <contact_name> luis villalobos </contact_name> theresa beetham </contact_name> ella han </contact_name> with <attachment> attachment </attachment>
0	attachment from shortt slides	file_search	files	<attachment> attachment </attachment> from <contact_name> shortt </contact_name> <file_type> slides </file_type>
0	attachments people skill24205	file_search	files	<attachment> attachments </attachment> <file_keyword> people skill24205 </file_keyword>
0	shotest attachments to raaji asaithambi	file_search	files	<file_keyword> shotest </file_keyword> <attachment> attachments </attachment> to <to_contact_name> raaji asaithambi </to_contact_name>
0	get attachment from michael shifrin	file_search	files	get <attachment> attachment </attachment> from <contact_name> michael shifrin </contact_name>
0	from balachander devakumar pdf attachments	file_search	files	from <contact_name> balachander devakumar </contact_name> <file_type> pdf </file_type> <attachment> attachments </attachment>
0	what is recently attachment karim benchemsi sent nick joo	file_search	files	what is <file_recency> recently </file_recency> <attachment> attachment </attachment> <contact_name> karim benchemsi </contact_name> sent <to_contact_name> nick joo </to_contact_name>
0	from kunal gandhi with attachment echinoderm fillable	file_search	files	from <contact_name> kunal gandhi </contact_name> with <attachment> attachment </attachment> <file_keyword> echinoderm fillable </file_keyword>
0	bloodsucking willingness caltrap Dipala attachments from october to november	file_search	files	<file_keyword> bloodsucking willingness caltrap Dipala </file_keyword> <attachment> attachments </attachment> from <start_date> october </start_date> to <end_date> november </end_date>
0	i want to see sheetal sunda attachments with worksheet	file_search	files	i want to see <contact_name> sheetal sunda </contact_name> <attachment> attachments </attachment> with <file_type> worksheet </file_type>
0	queue for objective tracking attachments from harcombe	file_search	files	<file_keyword> queue for objective tracking </file_keyword> <attachment> attachments </attachment> from <contact_name> harcombe </contact_name>
0	q2q3 review attachment shared by takahiro kayama	file_search	files	<file_keyword> q2q3 review </file_keyword> <attachment> attachment </attachment> shared by <contact_name> takahiro kayama </contact_name>
0	moroseness teratological attachments from ananya biswas	file_search	files	<file_keyword> moroseness teratological </file_keyword> <attachment> attachments </attachment> from <contact_name> ananya biswas </contact_name>
0	my interzonal attachment	file_search	files	my <file_keyword> interzonal </file_keyword> <attachment> attachment </attachment>
0	הצטרפות ללא attachment from scott schaefer	file_search	files	<file_keyword> הצטרפות ללא </file_keyword> <attachment> attachment </attachment> from <contact_name> scott schaefer </contact_name>
0	find commencement ungenerosity nonglucose doc attachments from tiffany grayum	file_search	files	find <file_keyword> commencement ungenerosity nonglucose </file_keyword> <file_type> doc </file_type> <attachment> attachments </attachment> from <contact_name> tiffany grayum </contact_name>
0	courtney farrell with vss attachments	file_search	files	<contact_name> courtney farrell </contact_name> with <file_type> vss </file_type> <attachment> attachments </attachment>
0	find slide 23 27 jlga attachment sent to steven wheeler	file_search	files	find <file_type> slide </file_type> <file_keyword> 23 27 jlga </file_keyword> <attachment> attachment </attachment> sent to <to_contact_name> steven wheeler </to_contact_name>
0	chao yang attachments provingly Germanically	file_search	files	<contact_name> chao yang </contact_name> <attachment> attachments </attachment> <file_keyword> provingly Germanically </file_keyword>
0	vssm attachments sent to gerity	file_search	files	<file_type> vssm </file_type> <attachment> attachments </attachment> sent to <to_contact_name> gerity </to_contact_name>
0	to friends attachment docs	file_search	files	to <to_contact_name> friends </to_contact_name> <attachment> attachment </attachment> <file_type> docs </file_type>
0	sneha byreddy s messages from last week with attachment	file_search	files	<contact_name> sneha byreddy </contact_name> s messages from <start_date> last week </start_date> with <attachment> attachment </attachment>
0	michael pizzo doc attachments	file_search	files	<contact_name> michael pizzo </contact_name> <file_type> doc </file_type> <attachment> attachments </attachment>
0	malakar 53 dec 30 attachment	file_search	files	<contact_name> malakar </contact_name> <file_keyword> 53 dec 30 </file_keyword> <attachment> attachment </attachment>
0	point q2q3 attachment	file_search	files	<file_keyword> point q2q3 </file_keyword> <attachment> attachment </attachment>
0	all attachments from sandhya chalkhure	file_search	files	all <attachment> attachments </attachment> from <contact_name> sandhya chalkhure </contact_name>
0	to zhenyu wei with attachment pdfs	file_search	files	to <to_contact_name> zhenyu wei </to_contact_name> with <attachment> attachment </attachment> <file_type> pdfs </file_type>
0	to faedi with attachment OneNote	file_search	files	to <to_contact_name> faedi </to_contact_name> with <attachment> attachment </attachment> <file_type> OneNote </file_type>
0	to rogério with subindicative pseudopodia attachment	file_search	files	to <to_contact_name> rogério </to_contact_name> with <file_keyword> subindicative pseudopodia </file_keyword> <attachment> attachment </attachment>
0	from juan carlos quesada perea about mesoplanktonic lactonization aubusson batholite with attachment in may	file_search	files	from <contact_name> juan carlos quesada perea </contact_name> about <file_keyword> mesoplanktonic lactonization aubusson batholite </file_keyword> with <attachment> attachment </attachment> in <start_date> may </start_date>
0	from prashanth purnananda Docs attachment	file_search	files	from <contact_name> prashanth purnananda </contact_name> <file_type> Docs </file_type> <attachment> attachment </attachment>
0	from mike nelson about 1 docx with attachment	file_search	files	from <contact_name> mike nelson </contact_name> about <file_keyword> 1 docx </file_keyword> with <attachment> attachment </attachment>
0	find deck vst funnel attachment sent to ani ekbote	file_search	files	find <file_type> deck </file_type> <file_keyword> vst funnel </file_keyword> <attachment> attachment </attachment> sent to <to_contact_name> ani ekbote </to_contact_name>
0	whats recently attachment that bruno gabrielli sent jeff manipon	file_search	files	whats <file_recency> recently </file_recency> <attachment> attachment </attachment> that <contact_name> bruno gabrielli </contact_name> sent <to_contact_name> jeff manipon </to_contact_name>
0	attachment onenotes from gabriel khor	file_search	files	<attachment> attachment </attachment> <file_type> onenotes </file_type> from <contact_name> gabriel khor </contact_name>
0	to xueliang zhao with attachment vcs	file_search	files	to <to_contact_name> xueliang zhao </to_contact_name> with <attachment> attachment </attachment> <file_type> vcs </file_type>
0	ketki zaveri received attachment from rui rodriguez	file_search	files	<to_contact_name> ketki zaveri </to_contact_name> received <attachment> attachment </attachment> from <contact_name> rui rodriguez </contact_name>
0	cortana on teams attachments from september to october	file_search	files	<file_keyword> cortana on teams </file_keyword> <attachment> attachments </attachment> from <start_date> september </start_date> to <end_date> october </end_date>
0	show me attachment onenotes with dutoit	file_search	files	show me <attachment> attachment </attachment> <file_type> onenotes </file_type> with <contact_name> dutoit </contact_name>
0	to piotr bralski with attachments	file_search	files	to <to_contact_name> piotr bralski </to_contact_name> with <attachment> attachments </attachment>
0	from heidi spiess with Dorian attachments	file_search	files	from <contact_name> heidi spiess </contact_name> with <file_keyword> Dorian </file_keyword> <attachment> attachments </attachment>
0	hodograph hydroselenuret spoonmaker Vishnuite with attachments from march to april	file_search	files	<file_keyword> hodograph hydroselenuret spoonmaker Vishnuite </file_keyword> with <attachment> attachments </attachment> from <start_date> march </start_date> to <end_date> april </end_date>
0	jon lopez attachments from officialdom	file_search	files	<contact_name> jon lopez </contact_name> <attachment> attachments </attachment> from <file_keyword> officialdom </file_keyword>
0	look for messages with presentation attachments	file_search	files	look for messages with <file_type> presentation </file_type> <attachment> attachments </attachment>
0	show attachments to diemar geronimo	file_search	files	show <attachment> attachments </attachment> to <to_contact_name> diemar geronimo </to_contact_name>
0	from silvia maione with attachment demo ideas	file_search	files	from <contact_name> silvia maione </contact_name> with <attachment> attachment </attachment> <file_keyword> demo ideas </file_keyword>
0	attachment notebook from james eckhart	file_search	files	<attachment> attachment </attachment> <file_type> notebook </file_type> from <contact_name> james eckhart </contact_name>
0	reply to avisha jain regarding pectinite	file_search	files	<email_state> reply </email_state> to <to_contact_name> avisha jain </to_contact_name> regarding <file_keyword> pectinite </file_keyword>
0	christian rudnick attachments metaphysicize terracewise suberous	file_search	files	<contact_name> christian rudnick </contact_name> <attachment> attachments </attachment> <file_keyword> metaphysicize terracewise suberous </file_keyword>
0	pdfs attachments sent to jonalyn peronce	file_search	files	<file_type> pdfs </file_type> <attachment> attachments </attachment> sent to <to_contact_name> jonalyn peronce </to_contact_name>
0	from kumud dwivedi with attachment Gretel	file_search	files	from <contact_name> kumud dwivedi </contact_name> with <attachment> attachment </attachment> <file_keyword> Gretel </file_keyword>
0	caseic notes attachment	file_search	files	<file_keyword> caseic </file_keyword> <file_type> notes </file_type> <attachment> attachment </attachment>
0	attachment from zach luz vdw	file_search	files	<attachment> attachment </attachment> from <contact_name> zach luz </contact_name> <file_type> vdw </file_type>
0	message from prabhat tripathi about teams contact with attachment	file_search	files	message from <contact_name> prabhat tripathi </contact_name> about <file_keyword> teams contact </file_keyword> with <attachment> attachment </attachment>
0	show me latest notebooks attachments	file_search	files	show me <order_ref> latest </order_ref> <file_type> notebooks </file_type> <attachment> attachments </attachment>
0	john spivey mac oct csv attachment	file_search	files	<contact_name> john spivey </contact_name> <file_keyword> mac oct </file_keyword> <file_type> csv </file_type> <attachment> attachment </attachment>
0	proterandrousness from limei jia with attachment from january 1 to january 5	file_search	files	<file_keyword> proterandrousness </file_keyword> from <contact_name> limei jia </contact_name> with <attachment> attachment </attachment> from <start_date> january 1 </start_date> to <end_date> january 5 </end_date>
0	from shibnath mukherjee with resume 20 attachment	file_search	files	from <contact_name> shibnath mukherjee </contact_name> with <file_keyword> resume 20 </file_keyword> <attachment> attachment </attachment>
0	attachments from denis ivanov	file_search	files	<attachment> attachments </attachment> from <contact_name> denis ivanov </contact_name>
0	feelable contemplatively attachments from kirti shinde	file_search	files	<file_keyword> feelable contemplatively </file_keyword> <attachment> attachments </attachment> from <contact_name> kirti shinde </contact_name>
