TurnNumber	PreviousTurnIntent	query	intent	PreviousTurnDomain	TaskFrameStatus	TaskFrameEntityStates	TaskFrameGUID	SpeechPeopleDisambiguationGrammarMatches	ConversationalContext
0		On YouTube	file_other						
0		say something funny	file_other						
0		Play barbers's eration.	file_other						
0		What happened in 1988?	file_other						
0		Team challenge	file_other						
0		Go to Google	file_other						
0		GOOGLE	file_other						
0		Do?	file_other						
0		Hulu	file_other						
0		Free video games.	file_other						
0		Who is the hottest woman in the world?	file_other						
0		The first one	file_other						
0		How much does the cast of gold rush get paid	file_other						
0		att homepage	file_other						
0		Take me to the website	file_other						
0		What's the time?	file_other						
0		What time is it?	file_other						
0		Stop.	file_other						
0		68 firebird parts	file_other						
0		What movies are playing tonight	file_other						
0		Stop.	file_other						
0		Am I good looking.	file_other						
0		Roofing ventilation intake filters	file_other						
0		What time is it?	file_other						
0		What is today?	file_other						
0		Interims yet we do have it all set	file_other						
0		Which continent are in 15 degrees North?	file_other						
0		Recreation Center	file_other						
0		say something funny	file_other						
0		78	file_other						
0		Do you?	file_other						
0		2018 aventure movies free full length	file_other						
0		Hey Cortana	file_other						
0		Play edmundo play guide for the good foot live from bear's Michael Silverman supersense.	file_other						
0		horizonleague .com	file_other						
0		Can you search my keyboard is opening random things	file_other						
0		Tier rating central nervous system	file_other						
0		Start.	file_other						
0		You really open attunes	file_other						
0		Stop.	file_other						
0		What time is it?	file_other						
0		Roblox	file_other						
0		Take me to msn.com	file_other						
0		which version of windows do i have	file_other						
0		Define prognostication.	file_other						
0		amazon my account	file_other						
0		What in your opinion is the best college to go to in business	file_other						
0		StubHub	file_other						
0		Stop.	file_other						
0		gmail login	file_other						
0		Stop.	file_other						
0		Play solitaire free	file_other						
0		General how to spell	file_other						
0		google	file_other						
0		yahoo mail login	file_other						
0		aol mail	file_other						
0		how many meters in 1 kilometer?	file_other						
0		when does winter end?	file_other						
0		Go back	file_other						
0		Stop.	file_other						
0		Start.	file_other						
0		Shows with jewels	file_other						
0		which?	file_other						
0		Adult friend Finder	file_other						
0		What time is it?	file_other						
0		Go to target.com	file_other						
0		What are my lady?	file_other						
0		Stop.	file_other						
0		What time is it?	file_other						
0		What's the date and time today?	file_other						
0		tell me something interesting	file_other						
0		Stop.	file_other						
0		Shut up.	file_other						
0		Hello you have a cute little at a time	file_other						
0		Turn off.	file_other						
0		aol mail login	file_other						
0		facebook sign in	file_other						
0		Z	file_other						
0		HP smart	file_other						
0		Stop.	file_other						
0		stock market today	file_other						
0		What do you do for fun?	file_other						
0		Open Windows 8	file_other						
0		yahoo.com mail login	file_other						
0		We watching tonight.	file_other						
0		Americanairlines.com	file_other						
0		What time is it?	file_other						
0		What's up?	file_other						
0		A song	file_other						
0		aol news sports weather entertainment	file_other						
0		YouTube	file_other						
0		Stop.	file_other						
0		action center	file_other						
0		Who wrote cats?	file_other						
0		What time is it?	file_other						
0		Launch pad	file_other						
0		Redtube	file_other						
0		Google classroom	file_other						
0		What is your name	file_other						
0		Do you have a diary	file_other						
0		Good morning.	file_other						
0		say something funny	file_other						
0		How old is Coco the gorilla?	file_other						
0		when does winter end?	file_other						
0		What is 15 squared	file_other						
0		google	file_other						
0		Pull up Hulu	file_other						
0		Close to my SD card please	file_other						
0		Poop dalia Lord Oh my gosh get my hot dogs Hey kipapa	file_other						
0		denisdailyrealreal roblox password	file_other						
0		Stop.	file_other						
0		University software development agreement	file_other						
0		How do you spell spawn	file_other						
0		GS oldies	file_other						
0		Stop.	file_other						
0		What time is it?	file_other						
0		Figure out this technology thing.	file_other						
0		Where in the Bible does it talk about don't follow the customs of this world	file_other						
0		Shut up.	file_other						
0		To make sure that.	file_other						
0		O'reilly's.	file_other						
0		The past with general Andrew we don't get back so they do anything that I do right now won't make it up to you that was so.	file_other						
0		google play	file_other						
0		Experiences.	file_other						
0		Tune into classical music.	file_other						
0		hub	file_other						
0		Penguin	file_other						
0		Can you sing a lullaby	file_other						
0		Litfinder Kaiser steel	file_other						
0		How is the tallest woman in the world?	file_other						
0		let's play a game.	file_other						
0		facebook log in	file_other						
0		add someone to a team	file_other						
0		Use	file_other						
0		Yahoo mail Yahoo.	file_other						
0		When does the fall begin	file_other						
0		What time is it?	file_other						
0		Strategy	file_other						
0		Stop.	file_other						
0		How old is trump?	file_other						
0		Google	file_other						
0		zillow homes for sale	file_other						
0		Stop.	file_other						
0		When is Marys cream	file_other						
0		Controls miles	file_other						
0		craigslist houston	file_other						
0		Add a new outlook account	file_other						
0		get Cortana on my phoneÃƒÆ’Ã‚Â¢ÃƒÂ¢Ã¢â‚¬Å¡Ã‚Â¬ÃƒÂ¢Ã¢â€šÂ¬Ã‚Â¹ÃƒÆ’Ã‚Â¢ÃƒÂ¢Ã¢â‚¬Å¡Ã‚Â¬ÃƒÂ¢Ã¢â€šÂ¬Ã‚Â¹ÃƒÆ’Ã‚Â¢ÃƒÂ¢Ã¢â‚¬Å¡Ã‚Â¬ÃƒÂ¢Ã¢â€šÂ¬Ã‚Â¹ÃƒÆ’Ã‚Â¢ÃƒÂ¢Ã¢â‚¬Å¡Ã‚Â¬ÃƒÂ¢Ã¢â€šÂ¬Ã‚Â¹	file_other						
0		What time is it?	file_other						
0		What is up	file_other						
0		Go to YouTube	file_other						
0		showtimes for movies at Regal Meridian 16	file_other						
0		What's the news today?	file_other						
0		Tell me an animal fact.	file_other						
0		Switch users	file_other						
0		16	file_other						
0		When do daisies grow?	file_other						
0		Good morning.	file_other						
0		Thursday	file_other						
0		Windows we are all one	file_other						
0		YouTube	file_other						
0		Give me direction is the capital city of Palestine	file_other						
0		aol mail	file_other						
0		ebay official site	file_other						
0		Craigslist	file_other						
0		Ace elite	file_other						
0		google	file_other						
0		what do you think	file_other						
0		Domino's Pizza	file_other						
0		tell me something interesting	file_other						
0		Moviestarplanet.com.	file_other						
0		You're not	file_other						
0		google	file_other						
0		What's the time?	file_other						
0		facebook home page	file_other						
0		Turn off.	file_other						
0		Stop.	file_other						
0		I would like the name I would like the phone number of	file_other						
0		AOL mail	file_other						
0		Thank you	file_other						
0		msn homepage	file_other						
0		4	file_other						
0		Thank you for finding the word	file_other						
0		Play WWF.	file_other						
0		Find your Angel	file_other						
0		Roblox	file_other						
0		Stop.	file_other						
0		aol news sports weather entertainment	file_other						
0		Ask Internet of Things Facts to tell me a fact.	file_other						
0		Open Gmail	file_other						
0		What time is tomorrows Super Bowl game starting?	file_other						
0		hello world	file_other						
0		Is Bear Grylls on NBC tomorrow evening?	file_other						
0		google	file_other						
0		Boom clap the fault in our stars	file_other						
0		When drive	file_other						
0		Stop.	file_other						
0		Real estate that has sold in Julian CA	file_other						
0		Define hidradenitis super attiva	file_other						
0		Cancelli barbey	file_other						
0		Tell me a joke	file_other						
0		Download open office	file_other						
0		Kate	file_other						
0		What time is it?	file_other						
0		amazon prime	file_other						
0		Luther Vandross	file_other						
0		Off.	file_other						
0		facebook home page	file_other						
0		What time is it?	file_other						
0		What time is it?	file_other						
0		Next.	file_other						
0		Look up fat boy slim with	file_other						
0		What time is it?	file_other						
0		How much money is it going to cost to man the wall	file_other						
0		Joe Bonamassa live at red rocks	file_other						
0		Why isn't my computer working	file_other						
0		Open my book.	file_other						
0		Tell me who Master Chief is	file_other						
0		Show me movie.	file_other						
0		Where is up?	file_other						
0		hotmail sign in	file_other						
0		msn homepage	file_other						
0		HBR	file_other						
0		What time is it?	file_other						
0		When did boss	file_other						
0		How tall is the tallest building in the world?	file_other						
0		play abcabcabc	file_other						
0		Stop.	file_other						
0		Next	file_other						
0		Tell me some sci-fi trivia	file_other						
0		Stop.	file_other						
0		Stop.	file_other						
0		weather.gov	file_other						
0		Can hear me	file_other						
0		Adobe Flash Player	file_other						
0		Denver's Craigslist	file_other						
0		Snooze.	file_other						
0		Connect me with Facebook please	file_other						
0		gmail inbox	file_other						
0		Why do cats?	file_other						
0		Can I wrecked I'll be at water level?	file_other						
0		Thank you.	file_other						
0		gmail inbox	file_other						
0		What's the news for today?	file_other						
0		What time is it?	file_other						
0		aol mail login	file_other						
0		Stop.	file_other						
0		AOL mail	file_other						
0		You're so beautiful	file_other						
0		Shut it.	file_other						
0		msn homepage	file_other						
0		Sing a song.	file_other						
0		Stop.	file_other						
0		Tell me off.	file_other						
0		What time is it?	file_other						
0		Stop.	file_other						
0		Nothing just chilling life	file_other						
0		Direct TV now app	file_other						
0		Help me	file_other						
0		Facebook Facebook	file_other						
0		say something funny	file_other						
0		What are	file_other						
0		YouTube	file_other						
0		The centuries you blocked at camp up there	file_other						
0		Fabric.com.	file_other						
0		What time is it?	file_other						
0		Shut up.	file_other						
0		What time is it?	file_other						
0		My husband stopping stupid.	file_other						
0		What happens?	file_other						
0		Some more people who is it.	file_other						
0		Stop.	file_other						
0		Large Ameritrade trade on any stockmar	file_other						
0		Stop.	file_other						
0		I want the television	file_other						
0		Scheanette pressure wave.	file_other						
0		Good morning.	file_other						
0		say something funny	file_other						
0		Top news stories.	file_other						
0		What band is Peter Frampton?	file_other						
0		Please stop.	file_other						
0		Snooze.	file_other						
0		inbox.com login	file_other						
0		Google app	file_other						
0		Take booty	file_other						
0		Stop.	file_other						
0		Where's my phone?	file_other						
0		Scooby-doo	file_other						
0		facebook log in	file_other						
0		Stop.	file_other						
0		Stop.	file_other						
0		In the last days centzon	file_other						
0		i think siri is better	file_other						
0		cnn news	file_other						
0		BMW USA.	file_other						
0		Have you ever taken LSD	file_other						
0		get Cortana on my phone	file_other						
0		Stop.	file_other						
0		Stop.	file_other						
0		aol news sports weather entertainment	file_other						
0		Stop.	file_other						
0		YouTube	file_other						
0		yahoo mail login	file_other						
0		Universal Studios roblox	file_other						
0		Hey Cortana	file_other						
0		Jobs in Colorado Springs	file_other						
0		Cautious.	file_other						
0		Elton john's greatest hits.	file_other						
0		facebook log in	file_other						
0		Cartoon lesbian porn trailers for free	file_other						
0		What's the current temperature in church?	file_other						
0		Regions bank website	file_other						
0		What?	file_other						
0		Play sports.	file_other						
0		CD on line bank	file_other						
0		show hotkeys	file_other						
0		I'm not	file_other						
0		ebay official site	file_other						
0		Windows Phone start	file_other						
0		No sweetheart learn to love American citizen OK.	file_other						
0		Penguins.	file_other						
0		Next.	file_other						
0		Give me a sentence using delusion	file_other						
0		How old is kisha Knight pulliam	file_other						
0		Surface Mount polished brass and	file_other						
0		What's going on	file_other						
0		tell me something interesting	file_other						
0		Track.	file_other						
0		What's the news?	file_other						
0		30	file_other						
0		Hey Hun.	file_other						
0		Homes for rent in Harrison AR	file_other						
0		legacy components	file_other						
0		Stop.	file_other						
0		Hey.	file_other						
0		Disney	file_other						
0		Tell me a joke.	file_other						
0		Washington Post	file_other						
0		He's gonna be perfect.	file_other						
0		Have you ever?	file_other						
0		Viber.	file_other						
0		Hidden objects	file_other						
0		Skechers.	file_other						
0		Define cavalier	file_other						
0		Turn off.	file_other						
0		Do you like drink water?	file_other						
0		Look like.	file_other						
0		Give me a doctor seuss.	file_other						
0		What is the latest latest new years?	file_other						
0		Qualitative	file_other						
0		Stars.	file_other						
0		Find Craigslist Boise Idaho.	file_other						
0		What time is it in?	file_other						
0		google classroom	file_other						
0		How you doing?	file_other						
0		Microsoft rewards	file_other						
0		Damn right.	file_other						
0		Windows speech recognition	file_other						
0		Dismiss.	file_other						
0		google	file_other						
0		Mesaros	file_other						
0		You are the best	file_other						
0		Free fourth but I don't remind can't quite get it because they they makes me up by saying all these Casa Linda these categories so now they all fall into this category.	file_other						
0		Volume mixer.	file_other						
0		Is glittery China go to Google	file_other						
0		ABC ya	file_other						
0		Hey Cortana.	file_other						
0		Non nude models.	file_other						
0		I am also I just need the one on the bottom just in case because most of them have it so you can just do that on all of them.	file_other						
0		say something funny	file_other						
0		chicago.	file_other						
0		Stop.	file_other						
0		How do I play music	file_other						
0		What's the derivative of secant?	file_other						
0		Take me to YouTube	file_other						
0		Video exile I wanna kiss you all over	file_other						
0		What are the top news of today?	file_other						
0		Washing clothes in the movie the silver moon	file_other						
0		Watch olaug Los Angeles California	file_other						
0		Teiglach race	file_other						
0		gmail login	file_other						
0		Open player unknowns battleground	file_other						
0		gmail login	file_other						
0		YouTube	file_other						
0		craigslist vermont	file_other						
0		say something funny	file_other						
0		Tell me a funny quote.	file_other						
0		facebook.com login	file_other						
0		Score of the Yankee game.	file_other						
0		When was the flashlight first invented?	file_other						
0		What	file_other						
0		aa.com aadvantage	file_other						
0		Normal	file_other						
0		facebook log in	file_other						
0		Time.	file_other						
0		Spider.	file_other						
0		Stop.	file_other						
0		How?	file_other						
0		Smile	file_other						
0		facebook log in	file_other						
0		When is the basic class 10 result	file_other						
0		Tell me something funny	file_other						
0		Social studies.	file_other						
0		Video articles 706	file_other						
0		What time is it?	file_other						
0		Go to rwbaird.com	file_other						
0		Fossil Creek 11 cinema	file_other						
0		Pop easy mode	file_other						
0		Please help me with my Internet	file_other						
0		Chase.com	file_other						
0		Drive	file_other						
0		Elton john's I need a	file_other						
0		Battery saver	file_other						
0		This thing alone.	file_other						
0		Two player games	file_other						
0		Start.	file_other						
0		Stop.	file_other						
0		weather channel	file_other						
0		Time.	file_other						
0		Insulated.com	file_other						
0		Bounce TV.	file_other						
0		I cloud photos	file_other						
0		Snooze.	file_other						
0		showtimes for movies at Regal Meridian 16	file_other						
0		Stop.	file_other						
0		So how old is not like my walk around.	file_other						
0		Australia	file_other						
0		Search for books Windows 10 for dummies	file_other						
0		Hi Cortana why every time I think you don't get it right	file_other						
0		htt://www.PaperlessEmployee.com/HCSG	file_other						
0		msn.com homepage	file_other						
0		Trump standing right there.	file_other						
0		Gmail login	file_other						
0		Web search what's on television tonight	file_other						
0		Low price homes for sale in Raleigh NC split level	file_other						
0		Julia	file_other						
0		Stop.	file_other						
0		Super Bowl	file_other						
0		Play King cooter.	file_other						
0		WIFR TV	file_other						
0		Play Chelsea Lee.	file_other						
0		Having fun	file_other						
0		How many meters to an inch	file_other						
0		Stop.	file_other						
0		20	file_other						
0		Like this is called before with bigger and bigger boat a little modification made it possible.	file_other						
0		fox news	file_other						
0		Stop.	file_other						
0		is water wet?	file_other						
0		APFA	file_other						
0		Stop.	file_other						
0		Stop.	file_other						
0		Is it possible that you can talk to Google	file_other						
0		Which Apple of light blue out in the air?	file_other						
0		Blue book for Mazda CX7 2007	file_other						
0		mapquest driving directions	file_other						
0		Logic tech	file_other						
0		yahoo.com mail sign in	file_other						
0		The web.	file_other						
0		msn homepage	file_other						
0		What time is it?	file_other						
0		aol please.	file_other						
0		cnn	file_other						
0		Tell me something interesting.	file_other						
0		What time is it?	file_other						
0		gmail inbox	file_other						
0		Tell me a funny quote.	file_other						
0		sounds.	file_other						
0		Myers me in 20 that sounds great right now	file_other						
0		Premontre basketball stars	file_other						
0		Hey Cortana are you awake.	file_other						
0		What book	file_other						
0		123movies.net	file_other						
0		Smission	file_other						
0		What time is it?	file_other						
0		What are the uses of Prednisone	file_other						
0		Open	file_other						
0		Fast food burger	file_other						
0		Thank you	file_other						
0		YouTube	file_other						
0		Does drinking tea at night make you sweat more during the night?	file_other						
0		What time is it?	file_other						
0		Community choice credit union website.	file_other						
0		girl.	file_other						
0		Indeedjobs.com.	file_other						
0		msn homepage	file_other						
0		King Dong	file_other						
0		Next.	file_other						
0		Hey Cortana	file_other						
0		Stop.	file_other						
0		Top 10 ten teams in the	file_other						
0		Say the longest word in the world.	file_other						
0		When do the Warriors play next	file_other						
0		How you doing?	file_other						
0		Who?	file_other						
0		facebook home page	file_other						
0		Stop.	file_other						
0		Stock market.	file_other						
0		Travis.	file_other						
0		Open handy Val	file_other						
0		Stop.	file_other						
0		Stop.	file_other						
0		Undercover bed covers	file_other						
0		Stop.	file_other						
0		What's the score of the national championship football game?	file_other						
0		32*8	file_other						
0		Doctor Hussain Warda	file_other						
0		say something funny	file_other						
0		What's a group of owls called?	file_other						
0		Girl cams.	file_other						
0		say something funny	file_other						
0		Smart word systems kind of built.	file_other						
0		Craigslist used cars.	file_other						
0		Tell me about a cool word.	file_other						
0		Please can you rap for to know.	file_other						
0		Hollywood casino 4 fun.	file_other						
0		Stop.	file_other						
0		Ask smash music	file_other						
0		Stop.	file_other						
0		My name	file_other						
0		showtimes for movies at Regal Meridian 16	file_other						
0		Hello	file_other						
0		tell me about the weather	file_other						
0		tell me some sci-fi trivia	file_other						
0		Stop.	file_other						
0		How many quarts are in a gallon?	file_other						
0		What time is it?	file_other						
0		msn homepage	file_other						
0		American National bank capital bank locations.	file_other						
0		What is my device name	file_other						
0		Cortana	file_other						
0		Stop.	file_other						
0		Test	file_other						
0		What time is it?	file_other						
0		directv login	file_other						
0		Nick of legends	file_other						
0		Stress.	file_other						
0		What is 3 AM?	file_other						
0		This.	file_other						
0		What's 25.5 * 12	file_other						
0		can you go to agame .com	file_other						
0		1 + 1	file_other						
0		What's 1 * 2 * 3 * 4 + 2 / 3 / 4 / 5	file_other						
0		Primary means of exchange or distributing goods in a chiefdom	file_other						
0		How are you doing?	file_other						
0		Stop.	file_other						
0		Really gets f***** in the a** by nibbler ipcom parity	file_other						
0		Task manager task manager.	file_other						
0		Stop.	file_other						
0		Love me	file_other						
0		Z	file_other						
0		Facebook	file_other						
0		Plus icon and then select up to 10 different tracks.	file_other						
0		The song rockin Robin	file_other						
0		Google	file_other						
0		Today's date	file_other						
0		Can I help sorry?	file_other						
0		How did you find something to do?	file_other						
0		What time is it?	file_other						
0		Stop.	file_other						
0		Stop.	file_other						
0		She has like you have to put in carrots probably not but they have like a special link.	file_other						
0		Stop.	file_other						
0		Open up.	file_other						
0		Shut up.	file_other						
0		What's in the news?	file_other						
0		BC	file_other						
0		Verizon	file_other						
0		I want me to wait.	file_other						
0		Randy Jones golf invitational	file_other						
0		Wells Fargo website	file_other						
0		What does the sheep say?	file_other						
0		Go to gosarpinos.com	file_other						
0		ubereats	file_other						
0		Are you playing?	file_other						
0		6 grade.	file_other						
0		Sure.	file_other						
0		Sound vision	file_other						
0		Go to youtube.com	file_other						
0		Florida Lotto result.	file_other						
0		What the f*** you work?	file_other						
0		facebook log in	file_other						
0		Stop stop.	file_other						
0		facebook login	file_other						
0		What do that now she never use it	file_other						
0		App	file_other						
0		Stop.	file_other						
0		yahoo	file_other						
0		Stop.	file_other						
0		Cheetah	file_other						
0		facebook log in	file_other						
0		Stop.	file_other						
0		download musically	file_other						
0		Whenever the time we get to my bot years ago and we can use them.	file_other						
0		Search for career in excel	file_other						
0		How do you spell episode?	file_other						
0		Next.	file_other						
0		Say something funny	file_other						
0		get Cortana on my phoneÃƒÆ’Ã‚Â¢ÃƒÂ¢Ã¢â‚¬Å¡Ã‚Â¬ÃƒÂ¢Ã¢â€šÂ¬Ã‚Â¹ÃƒÆ’Ã‚Â¢ÃƒÂ¢Ã¢â‚¬Å¡Ã‚Â¬ÃƒÂ¢Ã¢â€šÂ¬Ã‚Â¹ÃƒÆ’Ã‚Â¢ÃƒÂ¢Ã¢â‚¬Å¡Ã‚Â¬ÃƒÂ¢Ã¢â€šÂ¬Ã‚Â¹ÃƒÆ’Ã‚Â¢ÃƒÂ¢Ã¢â‚¬Å¡Ã‚Â¬ÃƒÂ¢Ã¢â€šÂ¬Ã‚Â¹	file_other						
0		Go to YouTube	file_other						
0		Examination porn.com	file_other						
0		What time is it?	file_other						
0		Forget the I have any pets.	file_other						
0		Stop.	file_other						
0		Stop.	file_other						
0		Car games	file_other						
0		I need to find my end	file_other						
0		Cortana	file_other						
0		Free porn	file_other						
0		Legends	file_other						
0		YouTube	file_other						
0		What was the Phillies score?	file_other						
0		How bout some?	file_other						
0		How do you spell accommodate?	file_other						
0		Stop.	file_other						
0		Returning	file_other						
0		Abcmouse	file_other						
0		Who's the who's the best person in the world?	file_other						
0		what movies are playing tonight?	file_other						
0		What is a grappa glass?	file_other						
0		say something funny	file_other						
0		No rush.	file_other						
0		What's this song in Moulin Rouge soundtrack this sounds like?	file_other						
0		Henryrifles.com	file_other						
0		Open.	file_other						
0		Spell either.	file_other						
0		What's the capital of a country?	file_other						
0		Next.	file_other						
0		You are beautiful today.	file_other						
0		What's going on?	file_other						
0		What's the temperature in Deer Valley airport?	file_other						
0		No that is cat feces.	file_other						
0		When did Montana become a state?	file_other						
0		Sounds	file_other						
0		Twitter search bar again if he receives is good afternoon.	file_other						
0		Ask knowmail to show my urgent email.	file_other						
0		What time is it?	file_other						
0		What's the date this is it	file_other						
0		what's the price of bitcoin?	file_other						
0		What can you do for me	file_other						
0		Can you make a fart noise?	file_other						
0		show hotkeys	file_other						
0		What does the goat say?	file_other						
0		F*** you.	file_other						
0		What time is it?	file_other						
0		Stop please.	file_other						
0		Court Golden State Warriors basketball team.	file_other						
0		Ask bartender how to make a Moscow mule.	file_other						
0		Steel pan for grilled microwave	file_other						
0		who built the White House?	file_other						
0		twc.com login email	file_other						
0		Good morning.	file_other						
0		capital one online banking	file_other						
0		Intel	file_other						
0		where is my on-screen display menu button on my surface pro 4?	file_other						
0		Why why did	file_other						
0		Me	file_other						
0		scan image	file_other						
0		Found the problem it by the weekend +19.	file_other						
0		Bloomington.	file_other						
0		lets chat	file_other						
0		facebook sign in	file_other						
0		When is tender struggle ocarinas import	file_other						
0		gmail inbox	file_other						
0		Stop.	file_other						
0		facebook log in	file_other						
0		facebook home page	file_other						
0		Minecraft	file_other						
0		I tunes store.	file_other						
0		tell me something interesting	file_other						
0		6 inches is how many millimeters	file_other						
0		Older mfile_other in laws of America shield.	file_other						
0		Engulf Hey Cortana Hey Cortana	file_other						
0		Noses	file_other						
0		google	file_other						
0		What time is it?	file_other						
0		Windows Phone	file_other						
0		outlook.com email	file_other						
0		Stop.	file_other						
0		What time is it?	file_other						
0		Worlds largest cocks	file_other						
0		Stop.	file_other						
0		say something funny	file_other						
0		aol aol news sports weather entertainment	file_other						
0		Stop.	file_other						
0		Why do you cry of an onion?	file_other						
0		Gmail	file_other						
0		Wells Fargo website	file_other						
0		Black on black amateur porn	file_other						
0		gmail login	file_other						
0		google play store download	file_other						
0		What time is it?	file_other						
0		Stop.	file_other						
0		Homeaway.com	file_other						
0		Exercise	file_other						
0		I need fresh pair.	file_other						
0		Big.	file_other						
0		Funny hello	file_other						
0		Go to Google	file_other						
0		Even if she stands charged with murder you are willing.	file_other						
0		amazon.com my account	file_other						
0		Girls	file_other						
0		Find my Yahoo.	file_other						
0		Stop.	file_other						
0		MSN	file_other						
0		bing images	file_other						
0		Cortana take me to YouTube	file_other						
0		gmail login	file_other						
0		Tina Turner concert	file_other						
0		gmail login	file_other						
0		TC 2.0	file_other						
0		Tell me a joke.	file_other						
0		Kantin light on please.	file_other						
0		yahoo mail login	file_other						
0		What side effects do potassium pills have	file_other						
0		Mudas E classes	file_other						
0		sue sundberg greer sc	file_other						
0		2 big a** hoes one one and lost one	file_other						
0		Why game for Xbox One	file_other						
0		Learning pages about groundhogs	file_other						
0		What time is it?	file_other						
0		nfl shop.com	file_other						
0		Show me senator Cory booker's government website	file_other						
0		please get me to my youtube music videos.	file_other						
0		mapquest official site	file_other						
0		Star Wars 19 matrix 18.	file_other						
0		Best of old time gospel 100	file_other						
0		Show me sexy photo	file_other						
0		What time is it	file_other						
0		Cucumber.	file_other						
0		Result	file_other						
0		Girls who love to get their P**** stretched so they can get filled with c** missionary	file_other						
0		What time is it?	file_other						
0		Give me that	file_other						
0		I'd like to see all kinds of cuckoo clock	file_other						
0		tell me something interesting	file_other						
0		Go to Google	file_other						
0		Stop.	file_other						
0		ebay motors parts	file_other						
0		What time is it?	file_other						
0		Bobcat	file_other						
0		Kids Superman tonight OK that's right you have homework.	file_other						
0		Can you locate the snippet	file_other						
0		Ask sales bot.	file_other						
0		aol mail	file_other						
0		vrbo.com vacation rentals	file_other						
0		Stop.	file_other						
0		Call you back	file_other						
0		No problem	file_other						
0		Xfinity.com	file_other						
0		Stop.	file_other						
0		Good morning	file_other						
0		So you wanna come down.	file_other						
0		YouTube	file_other						
0		Stop.	file_other						
0		Find cheese	file_other						
0		Z	file_other						
0		KBH games.	file_other						
0		tell me a joke	file_other						
0		who built the White House?	file_other						
0		Stop.	file_other						
0		Link my adult friend Finder app to this notebook	file_other						
0		Would have done it last June I haven't even bought a seasons pass yet for $20?	file_other						
0		My	file_other						
0		What does the cow say?	file_other						
0		Stop.	file_other						
0		Youtube.com	file_other						
0		Under preneur	file_other						
0		play movie game	file_other						
0		I need open	file_other						
0		B-17 supplement	file_other						
0		Simile	file_other						
0		aol mail	file_other						
0		aol mail login	file_other						
0		Fox News Fox News	file_other						
0		The very most newest information on the Iraq dinars for 2018	file_other						
0		What's one half tablespoon times 3?	file_other						
0		Videos of the funnel vision family.	file_other						
0		Dollarsurveys.net	file_other						
0		aol mail	file_other						
0		Zipco control Sony	file_other						
0		Voya sponsor login	file_other						
0		Gmail	file_other						
0		Slave W	file_other						
0		What is mayday?	file_other						
0		Art.com.	file_other						
0		Google.com	file_other						
0		Time.	file_other						
0		searscard.com -sign in	file_other						
0		Stop.	file_other						
0		showtimes for movies at Regal Meridian 16	file_other						
0		Automart.	file_other						
0		facebook log in	file_other						
0		Game on.	file_other						
0		Throat sore throat	file_other						
0		Stop.	file_other						
0		What time is it?	file_other						
0		What's the definition of rue RUE?	file_other						
0		Open up my Facebook page	file_other						
0		what movies are playing tonight?	file_other						
0		Say hi to Paxton.	file_other						
0		2.com.	file_other						
0		Why does?	file_other						
0		+-	file_other						
0		aol mail login	file_other						
0		Start.	file_other						
0		google	file_other						
0		Final Fantasy.	file_other						
0		Orlando Craigslist.	file_other						
0		Z	file_other						
0		How much snow is an inch of rain	file_other						
0		Please.	file_other						
0		Download fire Fox	file_other						
0		Stop.	file_other						
0		Good morning.	file_other						
0		Easy player	file_other						
0		Read this book once twice and put it into action here is something that will change your life.	file_other						
0		What time is it?	file_other						
0		What time is it?	file_other						
0		Stop.	file_other						
0		No longer	file_other						
0		Z	file_other						
0		When does winter start?	file_other						
0		Free games to play with no username and password	file_other						
0		Anytime like I try to be like OK I want to love you she played kill himself might get her.	file_other						
0		Set up.	file_other						
0		What time does the superbowl begin	file_other						
0		EBay	file_other						
0		Stop.	file_other						
0		YouTube	file_other						
0		Delicacy in Trinidad doubles	file_other						
0		Stop.	file_other						
0		How old is Katy Perry?	file_other						
0		gmail	file_other						
0		Next.	file_other						
0		What time is it?	file_other						
0		Florida irrigation system Sebring FL	file_other						
0		Two way communication involves	file_other						
0		What time is it?	file_other						
0		You know Barbara aren't together	file_other						
0		Start here.	file_other						
0		Shut up.	file_other						
0		Do the Cubs play tonight	file_other						
0		What windows version do I have	file_other						
0		say something funny	file_other						
0		What's the date?	file_other						
0		Get out of my way	file_other						
0		YouTube now please	file_other						
0		facebook log in	file_other						
0		Get out of this.	file_other						
0		What time is it?	file_other						
0		What day?	file_other						
0		facebook log in	file_other						
0		Testing 123 testing.	file_other						
0		say something funny	file_other						
0		Did Hamilton amberg get into a dual?	file_other						
0		What's the news?	file_other						
0		Celebrity porn please somebody that will shut up	file_other						
0		Google browser.	file_other						
0		Say how tall is Mount peace.	file_other						
0		capital one 360 login	file_other						
0		what movies are playing tonight?	file_other						
0		YouTube	file_other						
0		Fix the Internet.	file_other						
0		Are you having a good day?	file_other						
0		Hey Cortana	file_other						
0		What can you do	file_other						
0		Find South Plainfield observer	file_other						
0		Who let the dogs out?	file_other						
0		msn homepage	file_other						
0		They like most people today you would think that they be after still a credit card statements and s*** like that lets her again I think it's not sure there still f******.	file_other						
0		play movie game	file_other						
0		White pages	file_other						
0		whats karians name in roblox	file_other						
0		Rap.	file_other						
0		What's new with you?	file_other						
0		In Rumi	file_other						
0		Does it hurt when you Pierce your septum	file_other						
0		Stop.	file_other						
0		Problem	file_other						
0		Please.	file_other						
0		Flex	file_other						
0		What time is it?	file_other						
0		Creditcard.com.	file_other						
